SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
30,大里,3,臭氧,O3,ppb,2020-01-05,18.4
58,小港,3,臭氧,O3,ppb,2020-01-05,34
1,基隆,1,二氧化硫,SO2,ppb,2020-01-05,1.1
1,基隆,2,一氧化碳,CO,ppm,2020-01-05,.25
1,基隆,3,臭氧,O3,ppb,2020-01-05,41.9
1,基隆,4,懸浮微粒,PM10,μg/m3,2020-01-05,15
1,基隆,5,氮氧化物,NOx,ppb,2020-01-05,6.21
1,基隆,6,一氧化氮,NO,ppb,2020-01-05,1.07
1,基隆,7,二氧化氮,NO2,ppb,2020-01-05,5.13
1,基隆,8,總碳氫化合物,THC,ppm,2020-01-05,1.718
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2020-01-05,.04
1,基隆,10,風速,WIND_SPEED,m/sec,2020-01-05,1.82
1,基隆,14,溫度,AMB_TEMP,℃,2020-01-05,21.69
1,基隆,31,甲烷,CH4,ppm,2020-01-05,1.678
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2020-01-05,8
1,基隆,38,相對濕度,RH,percent,2020-01-05,77.38
1,基隆,143,小時風速值,WS_HR,m/sec,2020-01-05,1.43
2,汐止,1,二氧化硫,SO2,ppb,2020-01-05,1.9
2,汐止,2,一氧化碳,CO,ppm,2020-01-05,.34
2,汐止,3,臭氧,O3,ppb,2020-01-05,34.7
2,汐止,4,懸浮微粒,PM10,μg/m3,2020-01-05,13
2,汐止,5,氮氧化物,NOx,ppb,2020-01-05,13.06
2,汐止,6,一氧化氮,NO,ppb,2020-01-05,2.33
2,汐止,7,二氧化氮,NO2,ppb,2020-01-05,10.7
2,汐止,10,風速,WIND_SPEED,m/sec,2020-01-05,1.9
37,斗六,5,氮氧化物,NOx,ppb,2020-01-05,12.07
37,斗六,6,一氧化氮,NO,ppb,2020-01-05,2.59
37,斗六,7,二氧化氮,NO2,ppb,2020-01-05,9.48
37,斗六,10,風速,WIND_SPEED,m/sec,2020-01-05,1.19
37,斗六,14,溫度,AMB_TEMP,℃,2020-01-05,20.14
37,斗六,33,細懸浮微粒,PM2.5,μg/m3,2020-01-05,51
