SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2019-11-28,1.2
1,基隆,2,一氧化碳,CO,ppm,2019-11-28,.24
1,基隆,3,臭氧,O3,ppb,2019-11-28,39.1
1,基隆,4,懸浮微粒,PM10,μg/m3,2019-11-28,25
1,基隆,5,氮氧化物,NOx,ppb,2019-11-28,5.59
1,基隆,6,一氧化氮,NO,ppb,2019-11-28,1.56
1,基隆,7,二氧化氮,NO2,ppb,2019-11-28,4.03
1,基隆,8,總碳氫化合物,THC,ppm,2019-11-28,1.807
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2019-11-28,.03
1,基隆,10,風速,WIND_SPEED,m/sec,2019-11-28,1.65
1,基隆,14,溫度,AMB_TEMP,℃,2019-11-28,18.23
1,基隆,31,甲烷,CH4,ppm,2019-11-28,1.776
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2019-11-28,7
1,基隆,38,相對濕度,RH,percent,2019-11-28,83.29
1,基隆,143,小時風速值,WS_HR,m/sec,2019-11-28,1.03
2,汐止,1,二氧化硫,SO2,ppb,2019-11-28,1.5
2,汐止,2,一氧化碳,CO,ppm,2019-11-28,.29
2,汐止,3,臭氧,O3,ppb,2019-11-28,33.6
2,汐止,4,懸浮微粒,PM10,μg/m3,2019-11-28,14
2,汐止,5,氮氧化物,NOx,ppb,2019-11-28,11.83
2,汐止,6,一氧化氮,NO,ppb,2019-11-28,1.6
2,汐止,7,二氧化氮,NO2,ppb,2019-11-28,10.23
2,汐止,10,風速,WIND_SPEED,m/sec,2019-11-28,2.56
2,汐止,14,溫度,AMB_TEMP,℃,2019-11-28,17.65
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2019-11-28,7
2,汐止,38,相對濕度,RH,percent,2019-11-28,90.18
2,汐止,143,小時風速值,WS_HR,m/sec,2019-11-28,2.16
3,萬里,1,二氧化硫,SO2,ppb,2019-11-28,2.5
3,萬里,2,一氧化碳,CO,ppm,2019-11-28,.19
3,萬里,3,臭氧,O3,ppb,2019-11-28,42.9
3,萬里,4,懸浮微粒,PM10,μg/m3,2019-11-28,56
3,萬里,5,氮氧化物,NOx,ppb,2019-11-28,2
3,萬里,6,一氧化氮,NO,ppb,2019-11-28,.31
3,萬里,7,二氧化氮,NO2,ppb,2019-11-28,1.73
3,萬里,10,風速,WIND_SPEED,m/sec,2019-11-28,10.87
3,萬里,14,溫度,AMB_TEMP,℃,2019-11-28,19.08
3,萬里,21,酸雨,PH_RAIN,pH,2019-11-28,3.8
3,萬里,22,導電度,RAIN_COND,μmho/cm,2019-11-28,997.6
3,萬里,32,降雨強度,RAIN_INT,㎜,2019-11-28,.5
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2019-11-28,13
3,萬里,38,相對濕度,RH,percent,2019-11-28,81.75
3,萬里,143,小時風速值,WS_HR,m/sec,2019-11-28,10.37
4,新店,1,二氧化硫,SO2,ppb,2019-11-28,1.3
4,新店,2,一氧化碳,CO,ppm,2019-11-28,.3
4,新店,3,臭氧,O3,ppb,2019-11-28,30
4,新店,4,懸浮微粒,PM10,μg/m3,2019-11-28,12
4,新店,5,氮氧化物,NOx,ppb,2019-11-28,11.52
4,新店,6,一氧化氮,NO,ppb,2019-11-28,1.93
4,新店,7,二氧化氮,NO2,ppb,2019-11-28,9.59
4,新店,10,風速,WIND_SPEED,m/sec,2019-11-28,1.44
4,新店,14,溫度,AMB_TEMP,℃,2019-11-28,17.92
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2019-11-28,7
4,新店,38,相對濕度,RH,percent,2019-11-28,80.6
4,新店,143,小時風速值,WS_HR,m/sec,2019-11-28,.95
5,土城,1,二氧化硫,SO2,ppb,2019-11-28,1.4
5,土城,2,一氧化碳,CO,ppm,2019-11-28,.31
5,土城,3,臭氧,O3,ppb,2019-11-28,31.1
5,土城,4,懸浮微粒,PM10,μg/m3,2019-11-28,14
5,土城,5,氮氧化物,NOx,ppb,2019-11-28,12.01
5,土城,6,一氧化氮,NO,ppb,2019-11-28,.88
5,土城,7,二氧化氮,NO2,ppb,2019-11-28,11.12
5,土城,8,總碳氫化合物,THC,ppm,2019-11-28,1.909
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2019-11-28,.08
5,土城,10,風速,WIND_SPEED,m/sec,2019-11-28,1.38
5,土城,14,溫度,AMB_TEMP,℃,2019-11-28,18.14
5,土城,31,甲烷,CH4,ppm,2019-11-28,1.829
5,土城,33,細懸浮微粒,PM2.5,μg/m3,2019-11-28,5
5,土城,38,相對濕度,RH,percent,2019-11-28,80.25
5,土城,143,小時風速值,WS_HR,m/sec,2019-11-28,.82
6,板橋,1,二氧化硫,SO2,ppb,2019-11-28,1.2
6,板橋,2,一氧化碳,CO,ppm,2019-11-28,.4
6,板橋,3,臭氧,O3,ppb,2019-11-28,22.8
6,板橋,4,懸浮微粒,PM10,μg/m3,2019-11-28,15
6,板橋,5,氮氧化物,NOx,ppb,2019-11-28,25.9
6,板橋,6,一氧化氮,NO,ppb,2019-11-28,5.41
6,板橋,7,二氧化氮,NO2,ppb,2019-11-28,20.47
6,板橋,8,總碳氫化合物,THC,ppm,2019-11-28,2.093
6,板橋,9,非甲烷碳氫化合物,NMHC,ppm,2019-11-28,.176
6,板橋,10,風速,WIND_SPEED,m/sec,2019-11-28,2.06
6,板橋,14,溫度,AMB_TEMP,℃,2019-11-28,18.31
6,板橋,21,酸雨,PH_RAIN,pH,2019-11-28,0
6,板橋,22,導電度,RAIN_COND,μmho/cm,2019-11-28,0
6,板橋,31,甲烷,CH4,ppm,2019-11-28,1.918
6,板橋,32,降雨強度,RAIN_INT,㎜,2019-11-28,0
6,板橋,33,細懸浮微粒,PM2.5,μg/m3,2019-11-28,6
6,板橋,38,相對濕度,RH,percent,2019-11-28,74.55
6,板橋,143,小時風速值,WS_HR,m/sec,2019-11-28,1.76
7,新莊,1,二氧化硫,SO2,ppb,2019-11-28,1.5
7,新莊,2,一氧化碳,CO,ppm,2019-11-28,.34
7,新莊,3,臭氧,O3,ppb,2019-11-28,27.4
7,新莊,4,懸浮微粒,PM10,μg/m3,2019-11-28,20
7,新莊,5,氮氧化物,NOx,ppb,2019-11-28,19.51
7,新莊,6,一氧化氮,NO,ppb,2019-11-28,3.79
7,新莊,7,二氧化氮,NO2,ppb,2019-11-28,15.73
7,新莊,10,風速,WIND_SPEED,m/sec,2019-11-28,3.16
7,新莊,14,溫度,AMB_TEMP,℃,2019-11-28,18.33
7,新莊,33,細懸浮微粒,PM2.5,μg/m3,2019-11-28,8
7,新莊,38,相對濕度,RH,percent,2019-11-28,75.91
7,新莊,143,小時風速值,WS_HR,m/sec,2019-11-28,2.97
8,菜寮,1,二氧化硫,SO2,ppb,2019-11-28,.6
8,菜寮,2,一氧化碳,CO,ppm,2019-11-28,.39
8,菜寮,3,臭氧,O3,ppb,2019-11-28,26.3
8,菜寮,4,懸浮微粒,PM10,μg/m3,2019-11-28,12
8,菜寮,5,氮氧化物,NOx,ppb,2019-11-28,15.57
8,菜寮,6,一氧化氮,NO,ppb,2019-11-28,1.46
8,菜寮,7,二氧化氮,NO2,ppb,2019-11-28,14.11
8,菜寮,10,風速,WIND_SPEED,m/sec,2019-11-28,1.97
8,菜寮,14,溫度,AMB_TEMP,℃,2019-11-28,19.28
8,菜寮,33,細懸浮微粒,PM2.5,μg/m3,2019-11-28,7
8,菜寮,38,相對濕度,RH,percent,2019-11-28,70.77
8,菜寮,143,小時風速值,WS_HR,m/sec,2019-11-28,1.6
9,林口,1,二氧化硫,SO2,ppb,2019-11-28,.6
9,林口,2,一氧化碳,CO,ppm,2019-11-28,.21
9,林口,3,臭氧,O3,ppb,2019-11-28,34.9
9,林口,4,懸浮微粒,PM10,μg/m3,2019-11-28,18
9,林口,5,氮氧化物,NOx,ppb,2019-11-28,8.74
9,林口,6,一氧化氮,NO,ppb,2019-11-28,2.64
9,林口,7,二氧化氮,NO2,ppb,2019-11-28,6.1
9,林口,10,風速,WIND_SPEED,m/sec,2019-11-28,4.97
9,林口,14,溫度,AMB_TEMP,℃,2019-11-28,15.91
9,林口,33,細懸浮微粒,PM2.5,μg/m3,2019-11-28,7
9,林口,38,相對濕度,RH,percent,2019-11-28,87.99
9,林口,143,小時風速值,WS_HR,m/sec,2019-11-28,4.66
10,淡水,1,二氧化硫,SO2,ppb,2019-11-28,1.2
10,淡水,2,一氧化碳,CO,ppm,2019-11-28,.2
10,淡水,3,臭氧,O3,ppb,2019-11-28,36.1
10,淡水,4,懸浮微粒,PM10,μg/m3,2019-11-28,15
10,淡水,5,氮氧化物,NOx,ppb,2019-11-28,3.47
10,淡水,6,一氧化氮,NO,ppb,2019-11-28,.65
10,淡水,7,二氧化氮,NO2,ppb,2019-11-28,2.83
10,淡水,10,風速,WIND_SPEED,m/sec,2019-11-28,2.7
10,淡水,14,溫度,AMB_TEMP,℃,2019-11-28,15.91
10,淡水,33,細懸浮微粒,PM2.5,μg/m3,2019-11-28,7
10,淡水,38,相對濕度,RH,percent,2019-11-28,92.44
11,士林,1,二氧化硫,SO2,ppb,2019-11-28,1.5
11,士林,2,一氧化碳,CO,ppm,2019-11-28,.23
11,士林,3,臭氧,O3,ppb,2019-11-28,36.8
11,士林,4,懸浮微粒,PM10,μg/m3,2019-11-28,9
11,士林,5,氮氧化物,NOx,ppb,2019-11-28,5.93
11,士林,6,一氧化氮,NO,ppb,2019-11-28,1.6
11,士林,7,二氧化氮,NO2,ppb,2019-11-28,4.32
11,士林,10,風速,WIND_SPEED,m/sec,2019-11-28,1.98
11,士林,14,溫度,AMB_TEMP,℃,2019-11-28,19.14
11,士林,33,細懸浮微粒,PM2.5,μg/m3,2019-11-28,2
11,士林,38,相對濕度,RH,percent,2019-11-28,66.61
11,士林,143,小時風速值,WS_HR,m/sec,2019-11-28,1
12,中山,1,二氧化硫,SO2,ppb,2019-11-28,1.6
