SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2019-05-30,1.7
1,基隆,2,一氧化碳,CO,ppm,2019-05-30,.29
1,基隆,3,臭氧,O3,ppb,2019-05-30,33
1,基隆,4,懸浮微粒,PM10,μg/m3,2019-05-30,22
1,基隆,5,氮氧化物,NOx,ppb,2019-05-30,14.24
1,基隆,6,一氧化氮,NO,ppb,2019-05-30,2.87
1,基隆,7,二氧化氮,NO2,ppb,2019-05-30,11.37
1,基隆,8,總碳氫化合物,THC,ppm,2019-05-30,2.085
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2019-05-30,.1
1,基隆,10,風速,WIND_SPEED,m/sec,2019-05-30,1.01
1,基隆,14,溫度,AMB_TEMP,℃,2019-05-30,25.34
1,基隆,31,甲烷,CH4,ppm,2019-05-30,1.985
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2019-05-30,9
1,基隆,38,相對濕度,RH,percent,2019-05-30,80.7
1,基隆,143,小時風速值,WS_HR,m/sec,2019-05-30,.71
2,汐止,1,二氧化硫,SO2,ppb,2019-05-30,3
2,汐止,2,一氧化碳,CO,ppm,2019-05-30,.36
2,汐止,3,臭氧,O3,ppb,2019-05-30,33.6
2,汐止,4,懸浮微粒,PM10,μg/m3,2019-05-30,27
2,汐止,5,氮氧化物,NOx,ppb,2019-05-30,23.61
2,汐止,6,一氧化氮,NO,ppb,2019-05-30,6.64
2,汐止,7,二氧化氮,NO2,ppb,2019-05-30,16.97
2,汐止,10,風速,WIND_SPEED,m/sec,2019-05-30,1.47
2,汐止,14,溫度,AMB_TEMP,℃,2019-05-30,26.18
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2019-05-30,11
2,汐止,38,相對濕度,RH,percent,2019-05-30,77.66
2,汐止,143,小時風速值,WS_HR,m/sec,2019-05-30,1.33
3,萬里,1,二氧化硫,SO2,ppb,2019-05-30,2.9
3,萬里,2,一氧化碳,CO,ppm,2019-05-30,.21
3,萬里,3,臭氧,O3,ppb,2019-05-30,42.8
3,萬里,4,懸浮微粒,PM10,μg/m3,2019-05-30,30
3,萬里,5,氮氧化物,NOx,ppb,2019-05-30,5.09
3,萬里,6,一氧化氮,NO,ppb,2019-05-30,.65
3,萬里,7,二氧化氮,NO2,ppb,2019-05-30,4.44
3,萬里,10,風速,WIND_SPEED,m/sec,2019-05-30,2.29
3,萬里,14,溫度,AMB_TEMP,℃,2019-05-30,25.08
3,萬里,21,酸雨,PH_RAIN,pH,2019-05-30,0
3,萬里,22,導電度,RAIN_COND,μmho/cm,2019-05-30,0
3,萬里,32,降雨強度,RAIN_INT,㎜,2019-05-30,0
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2019-05-30,8
3,萬里,38,相對濕度,RH,percent,2019-05-30,82.8
3,萬里,143,小時風速值,WS_HR,m/sec,2019-05-30,2.16
4,新店,1,二氧化硫,SO2,ppb,2019-05-30,1.4
4,新店,2,一氧化碳,CO,ppm,2019-05-30,.34
4,新店,3,臭氧,O3,ppb,2019-05-30,34.9
4,新店,4,懸浮微粒,PM10,μg/m3,2019-05-30,17
4,新店,5,氮氧化物,NOx,ppb,2019-05-30,11.79
4,新店,6,一氧化氮,NO,ppb,2019-05-30,2.15
4,新店,7,二氧化氮,NO2,ppb,2019-05-30,9.64
4,新店,10,風速,WIND_SPEED,m/sec,2019-05-30,1.61
4,新店,14,溫度,AMB_TEMP,℃,2019-05-30,25.61
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2019-05-30,8
4,新店,38,相對濕度,RH,percent,2019-05-30,71.93
4,新店,143,小時風速值,WS_HR,m/sec,2019-05-30,1.29
5,土城,1,二氧化硫,SO2,ppb,2019-05-30,2.5
5,土城,2,一氧化碳,CO,ppm,2019-05-30,.46
5,土城,3,臭氧,O3,ppb,2019-05-30,46.6
5,土城,4,懸浮微粒,PM10,μg/m3,2019-05-30,33
5,土城,5,氮氧化物,NOx,ppb,2019-05-30,21.07
5,土城,6,一氧化氮,NO,ppb,2019-05-30,1.75
5,土城,7,二氧化氮,NO2,ppb,2019-05-30,19.3
5,土城,8,總碳氫化合物,THC,ppm,2019-05-30,2.035
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2019-05-30,.202
5,土城,10,風速,WIND_SPEED,m/sec,2019-05-30,1.16
5,土城,14,溫度,AMB_TEMP,℃,2019-05-30,26.32
5,土城,31,甲烷,CH4,ppm,2019-05-30,1.833
5,土城,33,細懸浮微粒,PM2.5,μg/m3,2019-05-30,15
5,土城,38,相對濕度,RH,percent,2019-05-30,71.45
5,土城,143,小時風速值,WS_HR,m/sec,2019-05-30,.8
6,板橋,1,二氧化硫,SO2,ppb,2019-05-30,2.2
6,板橋,2,一氧化碳,CO,ppm,2019-05-30,.52
6,板橋,3,臭氧,O3,ppb,2019-05-30,39.9
6,板橋,4,懸浮微粒,PM10,μg/m3,2019-05-30,33
6,板橋,5,氮氧化物,NOx,ppb,2019-05-30,24.57
6,板橋,6,一氧化氮,NO,ppb,2019-05-30,2.16
6,板橋,7,二氧化氮,NO2,ppb,2019-05-30,22.43
6,板橋,8,總碳氫化合物,THC,ppm,2019-05-30,2.178
6,板橋,9,非甲烷碳氫化合物,NMHC,ppm,2019-05-30,.258
