SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2021-01-09,2.3
1,基隆,2,一氧化碳,CO,ppm,2021-01-09,0.2
1,基隆,3,臭氧,O3,ppb,2021-01-09,36.1
1,基隆,4,懸浮微粒,PM10,μg/m3,2021-01-09,31
1,基隆,5,氮氧化物,NOx,ppb,2021-01-09,5.1
1,基隆,6,一氧化氮,NO,ppb,2021-01-09,0.9
1,基隆,7,二氧化氮,NO2,ppb,2021-01-09,4.2
1,基隆,8,總碳氫化物,THC,ppm,2021-01-09,1.98
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2021-01-09,0.04
1,基隆,10,風速,WIND_SPEED,m/sec,2021-01-09,1.7
1,基隆,14,溫度,AMB_TEMP,℃,2021-01-09,9.9
1,基隆,31,甲烷,CH4,ppm,2021-01-09,1.94
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2021-01-09,13
1,基隆,38,相對濕度,RH,%,2021-01-09,58
1,基隆,143,小時風速值,WS_HR,m/sec,2021-01-09,1.2
2,汐止,1,二氧化硫,SO2,ppb,2021-01-09,1.4
2,汐止,2,一氧化碳,CO,ppm,2021-01-09,0.28
2,汐止,3,臭氧,O3,ppb,2021-01-09,28.1
2,汐止,4,懸浮微粒,PM10,μg/m3,2021-01-09,30
2,汐止,5,氮氧化物,NOx,ppb,2021-01-09,16.2
2,汐止,6,一氧化氮,NO,ppb,2021-01-09,3.1
2,汐止,7,二氧化氮,NO2,ppb,2021-01-09,13.1
2,汐止,10,風速,WIND_SPEED,m/sec,2021-01-09,1.6
2,汐止,14,溫度,AMB_TEMP,℃,2021-01-09,9.4
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2021-01-09,13
2,汐止,38,相對濕度,RH,%,2021-01-09,59
2,汐止,143,小時風速值,WS_HR,m/sec,2021-01-09,1.2
3,萬里,1,二氧化硫,SO2,ppb,2021-01-09,2
3,萬里,2,一氧化碳,CO,ppm,2021-01-09,0.22
3,萬里,3,臭氧,O3,ppb,2021-01-09,41.3
3,萬里,4,懸浮微粒,PM10,μg/m3,2021-01-09,59
3,萬里,5,氮氧化物,NOx,ppb,2021-01-09,4
3,萬里,6,一氧化氮,NO,ppb,2021-01-09,1.5
3,萬里,7,二氧化氮,NO2,ppb,2021-01-09,2.6
3,萬里,10,風速,WIND_SPEED,m/sec,2021-01-09,7.3
3,萬里,14,溫度,AMB_TEMP,℃,2021-01-09,9.5
3,萬里,22,導電度,RAIN_COND,μmho/cm,2021-01-09,0
3,萬里,32,降雨強度,RAIN_INT,㎜,2021-01-09,0
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2021-01-09,14
3,萬里,38,相對濕度,RH,%,2021-01-09,61
3,萬里,143,小時風速值,WS_HR,m/sec,2021-01-09,7.2
4,新店,1,二氧化硫,SO2,ppb,2021-01-09,2.2
4,新店,2,一氧化碳,CO,ppm,2021-01-09,0.31
4,新店,3,臭氧,O3,ppb,2021-01-09,27.6
4,新店,4,懸浮微粒,PM10,μg/m3,2021-01-09,27
4,新店,5,氮氧化物,NOx,ppb,2021-01-09,13.7
4,新店,6,一氧化氮,NO,ppb,2021-01-09,2.8
4,新店,7,二氧化氮,NO2,ppb,2021-01-09,11
4,新店,10,風速,WIND_SPEED,m/sec,2021-01-09,1.3
4,新店,14,溫度,AMB_TEMP,℃,2021-01-09,9.1
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2021-01-09,11
4,新店,38,相對濕度,RH,%,2021-01-09,66
4,新店,143,小時風速值,WS_HR,m/sec,2021-01-09,1
5,土城,1,二氧化硫,SO2,ppb,2021-01-09,1
5,土城,2,一氧化碳,CO,ppm,2021-01-09,0.31
5,土城,3,臭氧,O3,ppb,2021-01-09,29
5,土城,4,懸浮微粒,PM10,μg/m3,2021-01-09,26
5,土城,5,氮氧化物,NOx,ppb,2021-01-09,10.9
5,土城,6,一氧化氮,NO,ppb,2021-01-09,1.3
5,土城,7,二氧化氮,NO2,ppb,2021-01-09,9.7
5,土城,8,總碳氫化物,THC,ppm,2021-01-09,1.94
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2021-01-09,0.08
5,土城,10,風速,WIND_SPEED,m/sec,2021-01-09,1.5
5,土城,14,溫度,AMB_TEMP,℃,2021-01-09,8.8
5,土城,31,甲烷,CH4,ppm,2021-01-09,1.85
5,土城,33,細懸浮微粒,PM2.5,μg/m3,2021-01-09,10
5,土城,38,相對濕度,RH,%,2021-01-09,63
5,土城,143,小時風速值,WS_HR,m/sec,2021-01-09,1.1
6,板橋,1,二氧化硫,SO2,ppb,2021-01-09,2.1
6,板橋,2,一氧化碳,CO,ppm,2021-01-09,0.36
6,板橋,3,臭氧,O3,ppb,2021-01-09,26
6,板橋,4,懸浮微粒,PM10,μg/m3,2021-01-09,29
6,板橋,5,氮氧化物,NOx,ppb,2021-01-09,18.6
6,板橋,6,一氧化氮,NO,ppb,2021-01-09,2.7
6,板橋,7,二氧化氮,NO2,ppb,2021-01-09,15.9
6,板橋,8,總碳氫化物,THC,ppm,2021-01-09,2.18
6,板橋,9,非甲烷碳氫化合物,NMHC,ppm,2021-01-09,0.12
6,板橋,10,風速,WIND_SPEED,m/sec,2021-01-09,1.9
6,板橋,14,溫度,AMB_TEMP,℃,2021-01-09,9.2
6,板橋,22,導電度,RAIN_COND,μmho/cm,2021-01-09,0
6,板橋,31,甲烷,CH4,ppm,2021-01-09,2.06
6,板橋,32,降雨強度,RAIN_INT,㎜,2021-01-09,0
6,板橋,33,細懸浮微粒,PM2.5,μg/m3,2021-01-09,13
6,板橋,38,相對濕度,RH,%,2021-01-09,55
6,板橋,143,小時風速值,WS_HR,m/sec,2021-01-09,1.5
7,新莊,1,二氧化硫,SO2,ppb,2021-01-09,2.4
7,新莊,2,一氧化碳,CO,ppm,2021-01-09,0.3
7,新莊,3,臭氧,O3,ppb,2021-01-09,29.5
7,新莊,4,懸浮微粒,PM10,μg/m3,2021-01-09,x
7,新莊,5,氮氧化物,NOx,ppb,2021-01-09,15.4
7,新莊,6,一氧化氮,NO,ppb,2021-01-09,3
7,新莊,7,二氧化氮,NO2,ppb,2021-01-09,12.4
7,新莊,10,風速,WIND_SPEED,m/sec,2021-01-09,3.8
7,新莊,14,溫度,AMB_TEMP,℃,2021-01-09,9
7,新莊,33,細懸浮微粒,PM2.5,μg/m3,2021-01-09,15
7,新莊,38,相對濕度,RH,%,2021-01-09,57
7,新莊,143,小時風速值,WS_HR,m/sec,2021-01-09,3.7
8,菜寮,1,二氧化硫,SO2,ppb,2021-01-09,1.9
8,菜寮,2,一氧化碳,CO,ppm,2021-01-09,0.3
8,菜寮,3,臭氧,O3,ppb,2021-01-09,27.9
8,菜寮,4,懸浮微粒,PM10,μg/m3,2021-01-09,27
8,菜寮,5,氮氧化物,NOx,ppb,2021-01-09,13.8
8,菜寮,6,一氧化氮,NO,ppb,2021-01-09,2.1
8,菜寮,7,二氧化氮,NO2,ppb,2021-01-09,11.8
8,菜寮,10,風速,WIND_SPEED,m/sec,2021-01-09,2.5
8,菜寮,14,溫度,AMB_TEMP,℃,2021-01-09,9.5
8,菜寮,33,細懸浮微粒,PM2.5,μg/m3,2021-01-09,13
8,菜寮,38,相對濕度,RH,%,2021-01-09,59
8,菜寮,143,小時風速值,WS_HR,m/sec,2021-01-09,2.2
9,林口,1,二氧化硫,SO2,ppb,2021-01-09,0.7
9,林口,2,一氧化碳,CO,ppm,2021-01-09,0.25
9,林口,3,臭氧,O3,ppb,2021-01-09,31.1
9,林口,4,懸浮微粒,PM10,μg/m3,2021-01-09,31
9,林口,5,氮氧化物,NOx,ppb,2021-01-09,13.3
9,林口,6,一氧化氮,NO,ppb,2021-01-09,2.8
9,林口,7,二氧化氮,NO2,ppb,2021-01-09,10.5
9,林口,10,風速,WIND_SPEED,m/sec,2021-01-09,3.8
9,林口,14,溫度,AMB_TEMP,℃,2021-01-09,7
