SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2020-07-17,1.8
1,基隆,2,一氧化碳,CO,ppm,2020-07-17,.26
1,基隆,3,臭氧,O3,ppb,2020-07-17,22.2
1,基隆,4,懸浮微粒,PM10,μg/m3,2020-07-17,19
1,基隆,5,氮氧化物,NOx,ppb,2020-07-17,12.58
1,基隆,6,一氧化氮,NO,ppb,2020-07-17,3.07
1,基隆,7,二氧化氮,NO2,ppb,2020-07-17,9.52
1,基隆,8,總碳氫化合物,THC,ppm,2020-07-17,1.826
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2020-07-17,.134
1,基隆,10,風速,WIND_SPEED,m/sec,2020-07-17,1.47
1,基隆,14,溫度,AMB_TEMP,℃,2020-07-17,30.45
1,基隆,31,甲烷,CH4,ppm,2020-07-17,1.692
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2020-07-17,7
1,基隆,38,相對濕度,RH,percent,2020-07-17,73.26
1,基隆,143,小時風速值,WS_HR,m/sec,2020-07-17,1.05
2,汐止,1,二氧化硫,SO2,ppb,2020-07-17,2.6
2,汐止,2,一氧化碳,CO,ppm,2020-07-17,.35
2,汐止,3,臭氧,O3,ppb,2020-07-17,19
2,汐止,4,懸浮微粒,PM10,μg/m3,2020-07-17,21
2,汐止,5,氮氧化物,NOx,ppb,2020-07-17,24.44
2,汐止,6,一氧化氮,NO,ppb,2020-07-17,8.43
2,汐止,7,二氧化氮,NO2,ppb,2020-07-17,16.01
2,汐止,10,風速,WIND_SPEED,m/sec,2020-07-17,1.48
2,汐止,14,溫度,AMB_TEMP,℃,2020-07-17,30.97
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2020-07-17,9
2,汐止,38,相對濕度,RH,percent,2020-07-17,67.82
2,汐止,143,小時風速值,WS_HR,m/sec,2020-07-17,1.1
3,萬里,1,二氧化硫,SO2,ppb,2020-07-17,2.5
3,萬里,2,一氧化碳,CO,ppm,2020-07-17,.16
3,萬里,3,臭氧,O3,ppb,2020-07-17,25.7
3,萬里,4,懸浮微粒,PM10,μg/m3,2020-07-17,14
3,萬里,5,氮氧化物,NOx,ppb,2020-07-17,9.41
3,萬里,6,一氧化氮,NO,ppb,2020-07-17,2.12
3,萬里,7,二氧化氮,NO2,ppb,2020-07-17,7.29
3,萬里,10,風速,WIND_SPEED,m/sec,2020-07-17,2.9
3,萬里,14,溫度,AMB_TEMP,℃,2020-07-17,29.56
3,萬里,21,酸雨,PH_RAIN,pH,2020-07-17,0
3,萬里,22,導電度,RAIN_COND,μmho/cm,2020-07-17,0
3,萬里,32,降雨強度,RAIN_INT,㎜,2020-07-17,0
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2020-07-17,8
3,萬里,38,相對濕度,RH,percent,2020-07-17,68.58
3,萬里,143,小時風速值,WS_HR,m/sec,2020-07-17,2.58
4,新店,1,二氧化硫,SO2,ppb,2020-07-17,1.6
4,新店,2,一氧化碳,CO,ppm,2020-07-17,.23
4,新店,3,臭氧,O3,ppb,2020-07-17,17.5
4,新店,4,懸浮微粒,PM10,μg/m3,2020-07-17,13
4,新店,5,氮氧化物,NOx,ppb,2020-07-17,8.34
4,新店,6,一氧化氮,NO,ppb,2020-07-17,2.02
4,新店,7,二氧化氮,NO2,ppb,2020-07-17,6.32
4,新店,10,風速,WIND_SPEED,m/sec,2020-07-17,2.03
4,新店,14,溫度,AMB_TEMP,℃,2020-07-17,29.84
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2020-07-17,6
4,新店,38,相對濕度,RH,percent,2020-07-17,67.51
4,新店,143,小時風速值,WS_HR,m/sec,2020-07-17,1.68
5,土城,1,二氧化硫,SO2,ppb,2020-07-17,1.8
5,土城,2,一氧化碳,CO,ppm,2020-07-17,.3
5,土城,3,臭氧,O3,ppb,2020-07-17,22.4
5,土城,4,懸浮微粒,PM10,μg/m3,2020-07-17,19
5,土城,5,氮氧化物,NOx,ppb,2020-07-17,19.73
5,土城,6,一氧化氮,NO,ppb,2020-07-17,7.8
5,土城,7,二氧化氮,NO2,ppb,2020-07-17,11.93
5,土城,8,總碳氫化合物,THC,ppm,2020-07-17,1.85
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2020-07-17,.173
5,土城,10,風速,WIND_SPEED,m/sec,2020-07-17,1.87
5,土城,14,溫度,AMB_TEMP,℃,2020-07-17,31.52
5,土城,31,甲烷,CH4,ppm,2020-07-17,1.676
5,土城,33,細懸浮微粒,PM2.5,μg/m3,2020-07-17,8
5,土城,38,相對濕度,RH,percent,2020-07-17,61.94
5,土城,143,小時風速值,WS_HR,m/sec,2020-07-17,1.14
6,板橋,1,二氧化硫,SO2,ppb,2020-07-17,1.9
6,板橋,2,一氧化碳,CO,ppm,2020-07-17,.33
6,板橋,3,臭氧,O3,ppb,2020-07-17,19.6
6,板橋,4,懸浮微粒,PM10,μg/m3,2020-07-17,16
6,板橋,5,氮氧化物,NOx,ppb,2020-07-17,19.09
6,板橋,6,一氧化氮,NO,ppb,2020-07-17,5.24
6,板橋,7,二氧化氮,NO2,ppb,2020-07-17,13.85
6,板橋,8,總碳氫化合物,THC,ppm,2020-07-17,1.98
6,板橋,9,非甲烷碳氫化合物,NMHC,ppm,2020-07-17,.217
6,板橋,10,風速,WIND_SPEED,m/sec,2020-07-17,2.38
6,板橋,14,溫度,AMB_TEMP,℃,2020-07-17,31.96
6,板橋,21,酸雨,PH_RAIN,pH,2020-07-17,0
6,板橋,22,導電度,RAIN_COND,μmho/cm,2020-07-17,0
6,板橋,31,甲烷,CH4,ppm,2020-07-17,1.763
6,板橋,32,降雨強度,RAIN_INT,㎜,2020-07-17,0
6,板橋,33,細懸浮微粒,PM2.5,μg/m3,2020-07-17,5
6,板橋,38,相對濕度,RH,percent,2020-07-17,58.65
6,板橋,143,小時風速值,WS_HR,m/sec,2020-07-17,1.93
7,新莊,1,二氧化硫,SO2,ppb,2020-07-17,3.8
7,新莊,2,一氧化碳,CO,ppm,2020-07-17,.34
7,新莊,3,臭氧,O3,ppb,2020-07-17,22.9
7,新莊,4,懸浮微粒,PM10,μg/m3,2020-07-17,21
7,新莊,5,氮氧化物,NOx,ppb,2020-07-17,19.33
