SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2020-05-04,2.5
1,基隆,2,一氧化碳,CO,ppm,2020-05-04,.28
1,基隆,3,臭氧,O3,ppb,2020-05-04,21
1,基隆,4,懸浮微粒,PM10,μg/m3,2020-05-04,30
1,基隆,5,氮氧化物,NOx,ppb,2020-05-04,16.44
1,基隆,6,一氧化氮,NO,ppb,2020-05-04,3.65
1,基隆,7,二氧化氮,NO2,ppb,2020-05-04,12.79
1,基隆,8,總碳氫化合物,THC,ppm,2020-05-04,1.845
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2020-05-04,.077
1,基隆,10,風速,WIND_SPEED,m/sec,2020-05-04,.95
1,基隆,14,溫度,AMB_TEMP,℃,2020-05-04,27.23
1,基隆,31,甲烷,CH4,ppm,2020-05-04,1.767
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2020-05-04,18
1,基隆,38,相對濕度,RH,percent,2020-05-04,84.99
1,基隆,143,小時風速值,WS_HR,m/sec,2020-05-04,.64
2,汐止,1,二氧化硫,SO2,ppb,2020-05-04,2.3
2,汐止,2,一氧化碳,CO,ppm,2020-05-04,.39
2,汐止,3,臭氧,O3,ppb,2020-05-04,29.8
2,汐止,4,懸浮微粒,PM10,μg/m3,2020-05-04,34
2,汐止,5,氮氧化物,NOx,ppb,2020-05-04,22.53
2,汐止,6,一氧化氮,NO,ppb,2020-05-04,5.83
2,汐止,7,二氧化氮,NO2,ppb,2020-05-04,16.7
2,汐止,10,風速,WIND_SPEED,m/sec,2020-05-04,1.6
2,汐止,14,溫度,AMB_TEMP,℃,2020-05-04,28.65
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2020-05-04,19
2,汐止,38,相對濕度,RH,percent,2020-05-04,74.03
2,汐止,143,小時風速值,WS_HR,m/sec,2020-05-04,1.25
3,萬里,1,二氧化硫,SO2,ppb,2020-05-04,1.9
3,萬里,2,一氧化碳,CO,ppm,2020-05-04,.21
3,萬里,3,臭氧,O3,ppb,2020-05-04,25.3
3,萬里,4,懸浮微粒,PM10,μg/m3,2020-05-04,26
3,萬里,5,氮氧化物,NOx,ppb,2020-05-04,8.77
3,萬里,6,一氧化氮,NO,ppb,2020-05-04,2.31
3,萬里,7,二氧化氮,NO2,ppb,2020-05-04,6.47
3,萬里,10,風速,WIND_SPEED,m/sec,2020-05-04,1.36
3,萬里,14,溫度,AMB_TEMP,℃,2020-05-04,25.2
3,萬里,21,酸雨,PH_RAIN,pH,2020-05-04,0
3,萬里,22,導電度,RAIN_COND,μmho/cm,2020-05-04,0
3,萬里,32,降雨強度,RAIN_INT,㎜,2020-05-04,0
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2020-05-04,16
3,萬里,38,相對濕度,RH,percent,2020-05-04,81.73
3,萬里,143,小時風速值,WS_HR,m/sec,2020-05-04,1.29
4,新店,1,二氧化硫,SO2,ppb,2020-05-04,2.5
4,新店,2,一氧化碳,CO,ppm,2020-05-04,.42
4,新店,3,臭氧,O3,ppb,2020-05-04,31.2
4,新店,4,懸浮微粒,PM10,μg/m3,2020-05-04,31
4,新店,5,氮氧化物,NOx,ppb,2020-05-04,17.64
4,新店,6,一氧化氮,NO,ppb,2020-05-04,1.72
4,新店,7,二氧化氮,NO2,ppb,2020-05-04,15.91
4,新店,10,風速,WIND_SPEED,m/sec,2020-05-04,1.72
4,新店,14,溫度,AMB_TEMP,℃,2020-05-04,29
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2020-05-04,18
4,新店,38,相對濕度,RH,percent,2020-05-04,68.73
4,新店,143,小時風速值,WS_HR,m/sec,2020-05-04,1.36
5,土城,1,二氧化硫,SO2,ppb,2020-05-04,3.8
5,土城,2,一氧化碳,CO,ppm,2020-05-04,.4
5,土城,3,臭氧,O3,ppb,2020-05-04,25.4
5,土城,4,懸浮微粒,PM10,μg/m3,2020-05-04,34
5,土城,5,氮氧化物,NOx,ppb,2020-05-04,19.51
5,土城,6,一氧化氮,NO,ppb,2020-05-04,2.99
5,土城,7,二氧化氮,NO2,ppb,2020-05-04,16.51
5,土城,8,總碳氫化合物,THC,ppm,2020-05-04,x
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2020-05-04,x
5,土城,10,風速,WIND_SPEED,m/sec,2020-05-04,1.4
5,土城,14,溫度,AMB_TEMP,℃,2020-05-04,28.6
5,土城,31,甲烷,CH4,ppm,2020-05-04,x
5,土城,33,細懸浮微粒,PM2.5,μg/m3,2020-05-04,17
