SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
38,崙背,3,臭氧,O3,ppb,2020-02-19,27.4
20,平鎮,3,臭氧,O3,ppb,2020-02-19,32.2
66,冬山,3,臭氧,O3,ppb,2020-02-19,29.8
60,潮州,3,臭氧,O3,ppb,2020-02-19,45.7
1,基隆,7,二氧化氮,NO2,ppb,2020-02-19,10.99
1,基隆,1,二氧化硫,SO2,ppb,2020-02-19,1.4
1,基隆,2,一氧化碳,CO,ppm,2020-02-19,.32
1,基隆,3,臭氧,O3,ppb,2020-02-19,32.3
1,基隆,4,懸浮微粒,PM10,μg/m3,2020-02-19,23
1,基隆,5,氮氧化物,NOx,ppb,2020-02-19,13.83
1,基隆,6,一氧化氮,NO,ppb,2020-02-19,2.87
3,萬里,10,風速,WIND_SPEED,m/sec,2020-02-19,3.24
3,萬里,14,溫度,AMB_TEMP,℃,2020-02-19,15.38
3,萬里,21,酸雨,PH_RAIN,pH,2020-02-19,0
3,萬里,22,導電度,RAIN_COND,μmho/cm,2020-02-19,0
3,萬里,32,降雨強度,RAIN_INT,㎜,2020-02-19,0
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2020-02-19,10
3,萬里,38,相對濕度,RH,percent,2020-02-19,67.75
3,萬里,143,小時風速值,WS_HR,m/sec,2020-02-19,2.89
4,新店,1,二氧化硫,SO2,ppb,2020-02-19,1.5
4,新店,2,一氧化碳,CO,ppm,2020-02-19,.37
4,新店,3,臭氧,O3,ppb,2020-02-19,29.3
4,新店,4,懸浮微粒,PM10,μg/m3,2020-02-19,19
4,新店,5,氮氧化物,NOx,ppb,2020-02-19,19.32
4,新店,6,一氧化氮,NO,ppb,2020-02-19,3.9
4,新店,7,二氧化氮,NO2,ppb,2020-02-19,15.43
4,新店,10,風速,WIND_SPEED,m/sec,2020-02-19,1.6
4,新店,14,溫度,AMB_TEMP,℃,2020-02-19,17.07
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2020-02-19,9
4,新店,38,相對濕度,RH,percent,2020-02-19,64.23
4,新店,143,小時風速值,WS_HR,m/sec,2020-02-19,1.32
5,土城,1,二氧化硫,SO2,ppb,2020-02-19,.5
5,土城,2,一氧化碳,CO,ppm,2020-02-19,.36
5,土城,3,臭氧,O3,ppb,2020-02-19,32.3
5,土城,4,懸浮微粒,PM10,μg/m3,2020-02-19,24
5,土城,5,氮氧化物,NOx,ppb,2020-02-19,15.46
5,土城,6,一氧化氮,NO,ppb,2020-02-19,2.23
5,土城,7,二氧化氮,NO2,ppb,2020-02-19,13.27
5,土城,8,總碳氫化合物,THC,ppm,2020-02-19,1.939
