SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2020-07-27,1.7
1,基隆,2,一氧化碳,CO,ppm,2020-07-27,.32
1,基隆,3,臭氧,O3,ppb,2020-07-27,23.7
1,基隆,4,懸浮微粒,PM10,μg/m3,2020-07-27,25
1,基隆,5,氮氧化物,NOx,ppb,2020-07-27,14.91
1,基隆,6,一氧化氮,NO,ppb,2020-07-27,3.98
1,基隆,7,二氧化氮,NO2,ppb,2020-07-27,10.93
1,基隆,8,總碳氫化合物,THC,ppm,2020-07-27,1.872
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2020-07-27,.132
1,基隆,10,風速,WIND_SPEED,m/sec,2020-07-27,1.34
1,基隆,14,溫度,AMB_TEMP,℃,2020-07-27,29.69
1,基隆,31,甲烷,CH4,ppm,2020-07-27,1.74
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2020-07-27,10
1,基隆,38,相對濕度,RH,percent,2020-07-27,81.72
1,基隆,143,小時風速值,WS_HR,m/sec,2020-07-27,.95
2,汐止,1,二氧化硫,SO2,ppb,2020-07-27,2.7
2,汐止,2,一氧化碳,CO,ppm,2020-07-27,.41
2,汐止,3,臭氧,O3,ppb,2020-07-27,17.4
2,汐止,4,懸浮微粒,PM10,μg/m3,2020-07-27,25
2,汐止,5,氮氧化物,NOx,ppb,2020-07-27,29.08
2,汐止,6,一氧化氮,NO,ppb,2020-07-27,11.87
2,汐止,7,二氧化氮,NO2,ppb,2020-07-27,17.21
2,汐止,10,風速,WIND_SPEED,m/sec,2020-07-27,1.27
2,汐止,14,溫度,AMB_TEMP,℃,2020-07-27,29.27
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2020-07-27,12
2,汐止,38,相對濕度,RH,percent,2020-07-27,78.79
2,汐止,143,小時風速值,WS_HR,m/sec,2020-07-27,.9
3,萬里,1,二氧化硫,SO2,ppb,2020-07-27,2.7
3,萬里,2,一氧化碳,CO,ppm,2020-07-27,.17
3,萬里,3,臭氧,O3,ppb,2020-07-27,28.1
3,萬里,4,懸浮微粒,PM10,μg/m3,2020-07-27,16
3,萬里,5,氮氧化物,NOx,ppb,2020-07-27,7.59
3,萬里,6,一氧化氮,NO,ppb,2020-07-27,1.54
3,萬里,7,二氧化氮,NO2,ppb,2020-07-27,6.06
3,萬里,10,風速,WIND_SPEED,m/sec,2020-07-27,3.04
3,萬里,14,溫度,AMB_TEMP,℃,2020-07-27,28.79
3,萬里,21,酸雨,PH_RAIN,pH,2020-07-27,0
3,萬里,22,導電度,RAIN_COND,μmho/cm,2020-07-27,0
3,萬里,32,降雨強度,RAIN_INT,㎜,2020-07-27,0
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2020-07-27,9
