SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2019-03-06,1.7
1,基隆,2,一氧化碳,CO,ppm,2019-03-06,.42
1,基隆,3,臭氧,O3,ppb,2019-03-06,41.7
1,基隆,4,懸浮微粒,PM10,μg/m3,2019-03-06,21
1,基隆,5,氮氧化物,NOx,ppb,2019-03-06,13.65
1,基隆,6,一氧化氮,NO,ppb,2019-03-06,.91
1,基隆,7,二氧化氮,NO2,ppb,2019-03-06,12.73
1,基隆,8,總碳氫化合物,THC,ppm,2019-03-06,1.993
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2019-03-06,.112
1,基隆,10,風速,WIND_SPEED,m/sec,2019-03-06,1.84
1,基隆,14,溫度,AMB_TEMP,℃,2019-03-06,17.52
1,基隆,31,甲烷,CH4,ppm,2019-03-06,1.881
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2019-03-06,9
1,基隆,38,相對濕度,RH,percent,2019-03-06,84.04
1,基隆,143,小時風速值,WS_HR,m/sec,2019-03-06,1.3
2,汐止,1,二氧化硫,SO2,ppb,2019-03-06,1.8
2,汐止,2,一氧化碳,CO,ppm,2019-03-06,.54
2,汐止,3,臭氧,O3,ppb,2019-03-06,31
2,汐止,4,懸浮微粒,PM10,μg/m3,2019-03-06,18
2,汐止,5,氮氧化物,NOx,ppb,2019-03-06,22.2
2,汐止,6,一氧化氮,NO,ppb,2019-03-06,3.89
2,汐止,7,二氧化氮,NO2,ppb,2019-03-06,18.31
2,汐止,10,風速,WIND_SPEED,m/sec,2019-03-06,1.73
2,汐止,14,溫度,AMB_TEMP,℃,2019-03-06,18.02
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2019-03-06,9
2,汐止,38,相對濕度,RH,percent,2019-03-06,85.5
2,汐止,143,小時風速值,WS_HR,m/sec,2019-03-06,1.45
3,萬里,1,二氧化硫,SO2,ppb,2019-03-06,1.8
3,萬里,2,一氧化碳,CO,ppm,2019-03-06,.31
3,萬里,3,臭氧,O3,ppb,2019-03-06,54.2
3,萬里,4,懸浮微粒,PM10,μg/m3,2019-03-06,28
3,萬里,5,氮氧化物,NOx,ppb,2019-03-06,3.67
3,萬里,6,一氧化氮,NO,ppb,2019-03-06,.51
3,萬里,7,二氧化氮,NO2,ppb,2019-03-06,3.11
3,萬里,10,風速,WIND_SPEED,m/sec,2019-03-06,5.04
3,萬里,14,溫度,AMB_TEMP,℃,2019-03-06,18.3
3,萬里,21,酸雨,PH_RAIN,pH,2019-03-06,4.31
3,萬里,22,導電度,RAIN_COND,μmho/cm,2019-03-06,104.35
3,萬里,32,降雨強度,RAIN_INT,㎜,2019-03-06,1.06
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2019-03-06,9
3,萬里,38,相對濕度,RH,percent,2019-03-06,82.96
3,萬里,143,小時風速值,WS_HR,m/sec,2019-03-06,4.69
4,新店,1,二氧化硫,SO2,ppb,2019-03-06,1.5
4,新店,2,一氧化碳,CO,ppm,2019-03-06,.51
4,新店,3,臭氧,O3,ppb,2019-03-06,29.9
4,新店,4,懸浮微粒,PM10,μg/m3,2019-03-06,18
4,新店,5,氮氧化物,NOx,ppb,2019-03-06,22.1
4,新店,6,一氧化氮,NO,ppb,2019-03-06,3.32
4,新店,7,二氧化氮,NO2,ppb,2019-03-06,18.78
4,新店,10,風速,WIND_SPEED,m/sec,2019-03-06,1.39
4,新店,14,溫度,AMB_TEMP,℃,2019-03-06,17.76
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2019-03-06,11
4,新店,38,相對濕度,RH,percent,2019-03-06,82.51
4,新店,143,小時風速值,WS_HR,m/sec,2019-03-06,.9
5,土城,1,二氧化硫,SO2,ppb,2019-03-06,3.4
5,土城,2,一氧化碳,CO,ppm,2019-03-06,.55
5,土城,3,臭氧,O3,ppb,2019-03-06,30.2
5,土城,4,懸浮微粒,PM10,μg/m3,2019-03-06,23
5,土城,5,氮氧化物,NOx,ppb,2019-03-06,23.51
