SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2020-12-04,0.9
1,基隆,2,一氧化碳,CO,ppm,2020-12-04,0.23
1,基隆,3,臭氧,O3,ppb,2020-12-04,41.9
1,基隆,4,懸浮微粒,PM10,μg/m3,2020-12-04,16
1,基隆,5,氮氧化物,NOx,ppb,2020-12-04,4.4
1,基隆,6,一氧化氮,NO,ppb,2020-12-04,1.8
1,基隆,7,二氧化氮,NO2,ppb,2020-12-04,2.7
1,基隆,8,總碳氫化物,THC,ppm,2020-12-04,1.94
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2020-12-04,0.01
1,基隆,10,風速,WIND_SPEED,m/sec,2020-12-04,2.3
1,基隆,14,溫度,AMB_TEMP,℃,2020-12-04,17
1,基隆,31,甲烷,CH4,ppm,2020-12-04,1.92
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2020-12-04,6
1,基隆,38,相對濕度,RH,%,2020-12-04,90
1,基隆,143,小時風速值,WS_HR,m/sec,2020-12-04,1.8
2,汐止,1,二氧化硫,SO2,ppb,2020-12-04,1.6
2,汐止,2,一氧化碳,CO,ppm,2020-12-04,0.31
2,汐止,3,臭氧,O3,ppb,2020-12-04,31.5
2,汐止,4,懸浮微粒,PM10,μg/m3,2020-12-04,10
2,汐止,5,氮氧化物,NOx,ppb,2020-12-04,16.1
2,汐止,6,一氧化氮,NO,ppb,2020-12-04,2.9
2,汐止,7,二氧化氮,NO2,ppb,2020-12-04,13.2
2,汐止,10,風速,WIND_SPEED,m/sec,2020-12-04,2.6
2,汐止,14,溫度,AMB_TEMP,℃,2020-12-04,16.4
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2020-12-04,6
2,汐止,38,相對濕度,RH,%,2020-12-04,93
2,汐止,143,小時風速值,WS_HR,m/sec,2020-12-04,2.3
3,萬里,1,二氧化硫,SO2,ppb,2020-12-04,1.8
3,萬里,2,一氧化碳,CO,ppm,2020-12-04,0.23
3,萬里,3,臭氧,O3,ppb,2020-12-04,47.6
3,萬里,4,懸浮微粒,PM10,μg/m3,2020-12-04,60
3,萬里,5,氮氧化物,NOx,ppb,2020-12-04,1.9
3,萬里,6,一氧化氮,NO,ppb,2020-12-04,0.5
3,萬里,7,二氧化氮,NO2,ppb,2020-12-04,1.4
3,萬里,10,風速,WIND_SPEED,m/sec,2020-12-04,8.3
3,萬里,14,溫度,AMB_TEMP,℃,2020-12-04,18.4
3,萬里,21,酸雨,PH_RAIN,pH,2020-12-04,4.1
3,萬里,22,導電度,RAIN_COND,μmho/cm,2020-12-04,352.2
3,萬里,32,降雨強度,RAIN_INT,㎜,2020-12-04,0.8
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2020-12-04,25
3,萬里,38,相對濕度,RH,%,2020-12-04,82
3,萬里,143,小時風速值,WS_HR,m/sec,2020-12-04,7.8
4,新店,1,二氧化硫,SO2,ppb,2020-12-04,1.7
4,新店,2,一氧化碳,CO,ppm,2020-12-04,0.38
4,新店,3,臭氧,O3,ppb,2020-12-04,30.2
4,新店,4,懸浮微粒,PM10,μg/m3,2020-12-04,7
4,新店,5,氮氧化物,NOx,ppb,2020-12-04,15.6
4,新店,6,一氧化氮,NO,ppb,2020-12-04,2.1
4,新店,7,二氧化氮,NO2,ppb,2020-12-04,13.4
4,新店,10,風速,WIND_SPEED,m/sec,2020-12-04,1.2
4,新店,14,溫度,AMB_TEMP,℃,2020-12-04,16.8
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2020-12-04,5
4,新店,38,相對濕度,RH,%,2020-12-04,88
4,新店,143,小時風速值,WS_HR,m/sec,2020-12-04,0.8
5,土城,1,二氧化硫,SO2,ppb,2020-12-04,2.3
5,土城,2,一氧化碳,CO,ppm,2020-12-04,0.35
5,土城,3,臭氧,O3,ppb,2020-12-04,31.1
5,土城,4,懸浮微粒,PM10,μg/m3,2020-12-04,9
5,土城,5,氮氧化物,NOx,ppb,2020-12-04,13.2
5,土城,6,一氧化氮,NO,ppb,2020-12-04,1.4
5,土城,7,二氧化氮,NO2,ppb,2020-12-04,11.8
5,土城,8,總碳氫化物,THC,ppm,2020-12-04,1.88
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2020-12-04,0.07
5,土城,10,風速,WIND_SPEED,m/sec,2020-12-04,1.4
5,土城,14,溫度,AMB_TEMP,℃,2020-12-04,16.7
5,土城,31,甲烷,CH4,ppm,2020-12-04,1.82
5,土城,33,細懸浮微粒,PM2.5,μg/m3,2020-12-04,7
5,土城,38,相對濕度,RH,%,2020-12-04,87
5,土城,143,小時風速值,WS_HR,m/sec,2020-12-04,0.5
6,板橋,1,二氧化硫,SO2,ppb,2020-12-04,1.8
6,板橋,2,一氧化碳,CO,ppm,2020-12-04,0.43
6,板橋,3,臭氧,O3,ppb,2020-12-04,25.8
6,板橋,4,懸浮微粒,PM10,μg/m3,2020-12-04,11
6,板橋,5,氮氧化物,NOx,ppb,2020-12-04,22.1
6,板橋,6,一氧化氮,NO,ppb,2020-12-04,4.8
6,板橋,7,二氧化氮,NO2,ppb,2020-12-04,17.4
6,板橋,8,總碳氫化物,THC,ppm,2020-12-04,2.12
6,板橋,9,非甲烷碳氫化合物,NMHC,ppm,2020-12-04,0.11
6,板橋,10,風速,WIND_SPEED,m/sec,2020-12-04,2.5
6,板橋,14,溫度,AMB_TEMP,℃,2020-12-04,17
6,板橋,21,酸雨,PH_RAIN,pH,2020-12-04,6.2
6,板橋,22,導電度,RAIN_COND,μmho/cm,2020-12-04,25.9
6,板橋,31,甲烷,CH4,ppm,2020-12-04,2.01
6,板橋,32,降雨強度,RAIN_INT,㎜,2020-12-04,0.5
6,板橋,33,細懸浮微粒,PM2.5,μg/m3,2020-12-04,6
6,板橋,38,相對濕度,RH,%,2020-12-04,84
6,板橋,143,小時風速值,WS_HR,m/sec,2020-12-04,2
7,新莊,1,二氧化硫,SO2,ppb,2020-12-04,0.3
7,新莊,2,一氧化碳,CO,ppm,2020-12-04,0.44
7,新莊,3,臭氧,O3,ppb,2020-12-04,27.1
7,新莊,4,懸浮微粒,PM10,μg/m3,2020-12-04,10
7,新莊,5,氮氧化物,NOx,ppb,2020-12-04,19.7
7,新莊,6,一氧化氮,NO,ppb,2020-12-04,2.8
7,新莊,7,二氧化氮,NO2,ppb,2020-12-04,16.9
7,新莊,10,風速,WIND_SPEED,m/sec,2020-12-04,3
7,新莊,14,溫度,AMB_TEMP,℃,2020-12-04,17
7,新莊,33,細懸浮微粒,PM2.5,μg/m3,2020-12-04,8
7,新莊,38,相對濕度,RH,%,2020-12-04,81
7,新莊,143,小時風速值,WS_HR,m/sec,2020-12-04,2.7
8,菜寮,1,二氧化硫,SO2,ppb,2020-12-04,0.6
8,菜寮,2,一氧化碳,CO,ppm,2020-12-04,0.38
8,菜寮,3,臭氧,O3,ppb,2020-12-04,31.5
8,菜寮,4,懸浮微粒,PM10,μg/m3,2020-12-04,8
8,菜寮,5,氮氧化物,NOx,ppb,2020-12-04,12.7
8,菜寮,6,一氧化氮,NO,ppb,2020-12-04,1.9
8,菜寮,7,二氧化氮,NO2,ppb,2020-12-04,10.8
8,菜寮,10,風速,WIND_SPEED,m/sec,2020-12-04,2.6
8,菜寮,14,溫度,AMB_TEMP,℃,2020-12-04,17.8
8,菜寮,33,細懸浮微粒,PM2.5,μg/m3,2020-12-04,5
8,菜寮,38,相對濕度,RH,%,2020-12-04,82
8,菜寮,143,小時風速值,WS_HR,m/sec,2020-12-04,2.3
9,林口,1,二氧化硫,SO2,ppb,2020-12-04,0.8
9,林口,2,一氧化碳,CO,ppm,2020-12-04,0.28
9,林口,3,臭氧,O3,ppb,2020-12-04,32.4
9,林口,4,懸浮微粒,PM10,μg/m3,2020-12-04,8
9,林口,5,氮氧化物,NOx,ppb,2020-12-04,15.2
9,林口,6,一氧化氮,NO,ppb,2020-12-04,2.9
9,林口,7,二氧化氮,NO2,ppb,2020-12-04,12.4
9,林口,10,風速,WIND_SPEED,m/sec,2020-12-04,3.4
9,林口,14,溫度,AMB_TEMP,℃,2020-12-04,15.3
9,林口,33,細懸浮微粒,PM2.5,μg/m3,2020-12-04,7
9,林口,38,相對濕度,RH,%,2020-12-04,92
9,林口,143,小時風速值,WS_HR,m/sec,2020-12-04,3.2
10,淡水,1,二氧化硫,SO2,ppb,2020-12-04,0.5
10,淡水,2,一氧化碳,CO,ppm,2020-12-04,0.26
10,淡水,3,臭氧,O3,ppb,2020-12-04,39.2
10,淡水,4,懸浮微粒,PM10,μg/m3,2020-12-04,6
10,淡水,5,氮氧化物,NOx,ppb,2020-12-04,4.5
10,淡水,6,一氧化氮,NO,ppb,2020-12-04,1.3
10,淡水,7,二氧化氮,NO2,ppb,2020-12-04,3.2
10,淡水,33,細懸浮微粒,PM2.5,μg/m3,2020-12-04,6
11,士林,1,二氧化硫,SO2,ppb,2020-12-04,1.8
11,士林,2,一氧化碳,CO,ppm,2020-12-04,0.29
11,士林,3,臭氧,O3,ppb,2020-12-04,33.7
11,士林,5,氮氧化物,NOx,ppb,2020-12-04,9.7
11,士林,6,一氧化氮,NO,ppb,2020-12-04,1.1
11,士林,7,二氧化氮,NO2,ppb,2020-12-04,8.7
11,士林,10,風速,WIND_SPEED,m/sec,2020-12-04,2.1
