SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2020-07-15,2.7
1,基隆,2,一氧化碳,CO,ppm,2020-07-15,.21
1,基隆,3,臭氧,O3,ppb,2020-07-15,29.3
1,基隆,4,懸浮微粒,PM10,μg/m3,2020-07-15,27
1,基隆,5,氮氧化物,NOx,ppb,2020-07-15,11.23
1,基隆,6,一氧化氮,NO,ppb,2020-07-15,1.68
1,基隆,7,二氧化氮,NO2,ppb,2020-07-15,9.55
1,基隆,8,總碳氫化合物,THC,ppm,2020-07-15,1.818
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2020-07-15,.112
1,基隆,10,風速,WIND_SPEED,m/sec,2020-07-15,1.4
1,基隆,14,溫度,AMB_TEMP,℃,2020-07-15,29.95
1,基隆,31,甲烷,CH4,ppm,2020-07-15,1.706
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2020-07-15,15
1,基隆,38,相對濕度,RH,percent,2020-07-15,83.95
1,基隆,143,小時風速值,WS_HR,m/sec,2020-07-15,1.03
2,汐止,1,二氧化硫,SO2,ppb,2020-07-15,2.3
2,汐止,2,一氧化碳,CO,ppm,2020-07-15,.36
2,汐止,3,臭氧,O3,ppb,2020-07-15,28.6
2,汐止,4,懸浮微粒,PM10,μg/m3,2020-07-15,26
2,汐止,5,氮氧化物,NOx,ppb,2020-07-15,20.43
2,汐止,6,一氧化氮,NO,ppb,2020-07-15,2.9
2,汐止,7,二氧化氮,NO2,ppb,2020-07-15,17.55
2,汐止,10,風速,WIND_SPEED,m/sec,2020-07-15,1.45
2,汐止,14,溫度,AMB_TEMP,℃,2020-07-15,30.64
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2020-07-15,14
2,汐止,38,相對濕度,RH,percent,2020-07-15,75.84
2,汐止,143,小時風速值,WS_HR,m/sec,2020-07-15,1
3,萬里,1,二氧化硫,SO2,ppb,2020-07-15,3
3,萬里,2,一氧化碳,CO,ppm,2020-07-15,.19
3,萬里,3,臭氧,O3,ppb,2020-07-15,32.9
3,萬里,4,懸浮微粒,PM10,μg/m3,2020-07-15,17
3,萬里,5,氮氧化物,NOx,ppb,2020-07-15,x
3,萬里,6,一氧化氮,NO,ppb,2020-07-15,x
3,萬里,7,二氧化氮,NO2,ppb,2020-07-15,x
3,萬里,10,風速,WIND_SPEED,m/sec,2020-07-15,2.24
3,萬里,14,溫度,AMB_TEMP,℃,2020-07-15,29.03
3,萬里,21,酸雨,PH_RAIN,pH,2020-07-15,0
3,萬里,22,導電度,RAIN_COND,μmho/cm,2020-07-15,0
3,萬里,32,降雨強度,RAIN_INT,㎜,2020-07-15,0
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2020-07-15,13
3,萬里,38,相對濕度,RH,percent,2020-07-15,74.97
3,萬里,143,小時風速值,WS_HR,m/sec,2020-07-15,2.04
4,新店,1,二氧化硫,SO2,ppb,2020-07-15,1.9
4,新店,2,一氧化碳,CO,ppm,2020-07-15,.25
4,新店,3,臭氧,O3,ppb,2020-07-15,31.3
4,新店,4,懸浮微粒,PM10,μg/m3,2020-07-15,21
4,新店,5,氮氧化物,NOx,ppb,2020-07-15,12.65
4,新店,6,一氧化氮,NO,ppb,2020-07-15,2.47
4,新店,7,二氧化氮,NO2,ppb,2020-07-15,10.17
4,新店,10,風速,WIND_SPEED,m/sec,2020-07-15,2.04
4,新店,14,溫度,AMB_TEMP,℃,2020-07-15,29.92
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2020-07-15,12
