SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
30,大里,3,臭氧,O3,ppb,2020-01-02,17.2
51,大寮,3,臭氧,O3,ppb,2020-01-02,24.3
1,基隆,1,二氧化硫,SO2,ppb,2020-01-02,1.7
1,基隆,2,一氧化碳,CO,ppm,2020-01-02,.37
1,基隆,3,臭氧,O3,ppb,2020-01-02,24.1
1,基隆,4,懸浮微粒,PM10,μg/m3,2020-01-02,17
1,基隆,5,氮氧化物,NOx,ppb,2020-01-02,17.72
1,基隆,6,一氧化氮,NO,ppb,2020-01-02,5
1,基隆,7,二氧化氮,NO2,ppb,2020-01-02,12.72
1,基隆,8,總碳氫化合物,THC,ppm,2020-01-02,1.88
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2020-01-02,.118
1,基隆,10,風速,WIND_SPEED,m/sec,2020-01-02,1.17
1,基隆,14,溫度,AMB_TEMP,℃,2020-01-02,18.37
1,基隆,31,甲烷,CH4,ppm,2020-01-02,1.762
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2020-01-02,7
1,基隆,38,相對濕度,RH,percent,2020-01-02,82.28
1,基隆,143,小時風速值,WS_HR,m/sec,2020-01-02,.99
2,汐止,1,二氧化硫,SO2,ppb,2020-01-02,1.2
2,汐止,2,一氧化碳,CO,ppm,2020-01-02,.38
2,汐止,3,臭氧,O3,ppb,2020-01-02,22.1
2,汐止,4,懸浮微粒,PM10,μg/m3,2020-01-02,17
2,汐止,5,氮氧化物,NOx,ppb,2020-01-02,26.17
2,汐止,6,一氧化氮,NO,ppb,2020-01-02,8.37
2,汐止,7,二氧化氮,NO2,ppb,2020-01-02,17.8
37,斗六,5,氮氧化物,NOx,ppb,2020-01-02,21.14
2,汐止,10,風速,WIND_SPEED,m/sec,2020-01-02,1.92
2,汐止,14,溫度,AMB_TEMP,℃,2020-01-02,19.28
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2020-01-02,8
2,汐止,38,相對濕度,RH,percent,2020-01-02,74.88
2,汐止,143,小時風速值,WS_HR,m/sec,2020-01-02,1.66
3,萬里,1,二氧化硫,SO2,ppb,2020-01-02,3.1
3,萬里,2,一氧化碳,CO,ppm,2020-01-02,.2
3,萬里,3,臭氧,O3,ppb,2020-01-02,39.7
3,萬里,4,懸浮微粒,PM10,μg/m3,2020-01-02,21
3,萬里,5,氮氧化物,NOx,ppb,2020-01-02,5.73
3,萬里,6,一氧化氮,NO,ppb,2020-01-02,.73
3,萬里,7,二氧化氮,NO2,ppb,2020-01-02,4.97
3,萬里,10,風速,WIND_SPEED,m/sec,2020-01-02,3
3,萬里,14,溫度,AMB_TEMP,℃,2020-01-02,18.27
3,萬里,21,酸雨,PH_RAIN,pH,2020-01-02,0
3,萬里,22,導電度,RAIN_COND,μmho/cm,2020-01-02,0
3,萬里,32,降雨強度,RAIN_INT,㎜,2020-01-02,0
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2020-01-02,7
3,萬里,38,相對濕度,RH,percent,2020-01-02,71.15
3,萬里,143,小時風速值,WS_HR,m/sec,2020-01-02,2.67
4,新店,1,二氧化硫,SO2,ppb,2020-01-02,1.6
4,新店,2,一氧化碳,CO,ppm,2020-01-02,.36
4,新店,3,臭氧,O3,ppb,2020-01-02,27.8
4,新店,4,懸浮微粒,PM10,μg/m3,2020-01-02,14
4,新店,5,氮氧化物,NOx,ppb,2020-01-02,16.25
4,新店,6,一氧化氮,NO,ppb,2020-01-02,3.37
4,新店,7,二氧化氮,NO2,ppb,2020-01-02,12.87
4,新店,10,風速,WIND_SPEED,m/sec,2020-01-02,1.63
4,新店,14,溫度,AMB_TEMP,℃,2020-01-02,19.68
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2020-01-02,7
4,新店,38,相對濕度,RH,percent,2020-01-02,69.54
4,新店,143,小時風速值,WS_HR,m/sec,2020-01-02,1.33
5,土城,1,二氧化硫,SO2,ppb,2020-01-02,1.6
5,土城,2,一氧化碳,CO,ppm,2020-01-02,.43
5,土城,3,臭氧,O3,ppb,2020-01-02,29.7
5,土城,4,懸浮微粒,PM10,μg/m3,2020-01-02,17
5,土城,5,氮氧化物,NOx,ppb,2020-01-02,17.23
5,土城,6,一氧化氮,NO,ppb,2020-01-02,1.87
5,土城,7,二氧化氮,NO2,ppb,2020-01-02,15.36
