SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2019-04-09,2.1
1,基隆,2,一氧化碳,CO,ppm,2019-04-09,.47
1,基隆,3,臭氧,O3,ppb,2019-04-09,31.4
1,基隆,4,懸浮微粒,PM10,μg/m3,2019-04-09,51
1,基隆,5,氮氧化物,NOx,ppb,2019-04-09,18.92
1,基隆,6,一氧化氮,NO,ppb,2019-04-09,4.87
1,基隆,7,二氧化氮,NO2,ppb,2019-04-09,14.05
1,基隆,8,總碳氫化合物,THC,ppm,2019-04-09,2.094
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2019-04-09,.148
1,基隆,10,風速,WIND_SPEED,m/sec,2019-04-09,1.02
1,基隆,14,溫度,AMB_TEMP,℃,2019-04-09,25.35
1,基隆,31,甲烷,CH4,ppm,2019-04-09,1.946
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2019-04-09,25
1,基隆,38,相對濕度,RH,percent,2019-04-09,82.39
1,基隆,143,小時風速值,WS_HR,m/sec,2019-04-09,.57
2,汐止,1,二氧化硫,SO2,ppb,2019-04-09,3.9
2,汐止,2,一氧化碳,CO,ppm,2019-04-09,.6
2,汐止,3,臭氧,O3,ppb,2019-04-09,26.7
2,汐止,4,懸浮微粒,PM10,μg/m3,2019-04-09,49
2,汐止,5,氮氧化物,NOx,ppb,2019-04-09,35.79
2,汐止,6,一氧化氮,NO,ppb,2019-04-09,14.78
2,汐止,7,二氧化氮,NO2,ppb,2019-04-09,21.01
2,汐止,10,風速,WIND_SPEED,m/sec,2019-04-09,1.26
2,汐止,14,溫度,AMB_TEMP,℃,2019-04-09,26.54
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2019-04-09,30
2,汐止,38,相對濕度,RH,percent,2019-04-09,76.37
2,汐止,143,小時風速值,WS_HR,m/sec,2019-04-09,.97
3,萬里,1,二氧化硫,SO2,ppb,2019-04-09,2.7
3,萬里,2,一氧化碳,CO,ppm,2019-04-09,.35
3,萬里,3,臭氧,O3,ppb,2019-04-09,33.4
3,萬里,4,懸浮微粒,PM10,μg/m3,2019-04-09,40
3,萬里,5,氮氧化物,NOx,ppb,2019-04-09,11.91
3,萬里,6,一氧化氮,NO,ppb,2019-04-09,3.13
3,萬里,7,二氧化氮,NO2,ppb,2019-04-09,8.78
3,萬里,10,風速,WIND_SPEED,m/sec,2019-04-09,2.12
3,萬里,14,溫度,AMB_TEMP,℃,2019-04-09,24.79
3,萬里,21,酸雨,PH_RAIN,pH,2019-04-09,0
3,萬里,22,導電度,RAIN_COND,μmho/cm,2019-04-09,0
3,萬里,32,降雨強度,RAIN_INT,㎜,2019-04-09,0
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2019-04-09,25
3,萬里,38,相對濕度,RH,percent,2019-04-09,84.92
3,萬里,143,小時風速值,WS_HR,m/sec,2019-04-09,1.96
4,新店,1,二氧化硫,SO2,ppb,2019-04-09,2.4
4,新店,2,一氧化碳,CO,ppm,2019-04-09,.49
4,新店,3,臭氧,O3,ppb,2019-04-09,34
4,新店,4,懸浮微粒,PM10,μg/m3,2019-04-09,44
4,新店,5,氮氧化物,NOx,ppb,2019-04-09,19.06
4,新店,6,一氧化氮,NO,ppb,2019-04-09,2.62
4,新店,7,二氧化氮,NO2,ppb,2019-04-09,16.44
4,新店,10,風速,WIND_SPEED,m/sec,2019-04-09,1.49
4,新店,14,溫度,AMB_TEMP,℃,2019-04-09,26.63
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2019-04-09,27
4,新店,38,相對濕度,RH,percent,2019-04-09,70.69
