SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2019-05-20,1.1
1,基隆,2,一氧化碳,CO,ppm,2019-05-20,.27
1,基隆,3,臭氧,O3,ppb,2019-05-20,39.1
1,基隆,4,懸浮微粒,PM10,μg/m3,2019-05-20,31
1,基隆,5,氮氧化物,NOx,ppb,2019-05-20,9.4
1,基隆,6,一氧化氮,NO,ppb,2019-05-20,1.19
1,基隆,7,二氧化氮,NO2,ppb,2019-05-20,8.21
1,基隆,8,總碳氫化合物,THC,ppm,2019-05-20,2.02
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2019-05-20,.065
1,基隆,10,風速,WIND_SPEED,m/sec,2019-05-20,1.24
1,基隆,14,溫度,AMB_TEMP,℃,2019-05-20,24.08
1,基隆,31,甲烷,CH4,ppm,2019-05-20,1.955
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,13
1,基隆,38,相對濕度,RH,percent,2019-05-20,90
1,基隆,143,小時風速值,WS_HR,m/sec,2019-05-20,.93
2,汐止,1,二氧化硫,SO2,ppb,2019-05-20,2.2
2,汐止,2,一氧化碳,CO,ppm,2019-05-20,.39
2,汐止,3,臭氧,O3,ppb,2019-05-20,31.7
2,汐止,4,懸浮微粒,PM10,μg/m3,2019-05-20,23
2,汐止,5,氮氧化物,NOx,ppb,2019-05-20,19.02
2,汐止,6,一氧化氮,NO,ppb,2019-05-20,3.14
2,汐止,7,二氧化氮,NO2,ppb,2019-05-20,15.88
2,汐止,10,風速,WIND_SPEED,m/sec,2019-05-20,1.75
2,汐止,14,溫度,AMB_TEMP,℃,2019-05-20,24.09
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,12
2,汐止,38,相對濕度,RH,percent,2019-05-20,90.91
2,汐止,143,小時風速值,WS_HR,m/sec,2019-05-20,1.43
3,萬里,1,二氧化硫,SO2,ppb,2019-05-20,1.3
3,萬里,2,一氧化碳,CO,ppm,2019-05-20,.21
3,萬里,3,臭氧,O3,ppb,2019-05-20,50.4
3,萬里,4,懸浮微粒,PM10,μg/m3,2019-05-20,60
3,萬里,5,氮氧化物,NOx,ppb,2019-05-20,4.27
3,萬里,6,一氧化氮,NO,ppb,2019-05-20,1.63
3,萬里,7,二氧化氮,NO2,ppb,2019-05-20,2.64
3,萬里,10,風速,WIND_SPEED,m/sec,2019-05-20,5.49
3,萬里,14,溫度,AMB_TEMP,℃,2019-05-20,24.89
3,萬里,21,酸雨,PH_RAIN,pH,2019-05-20,4.44
3,萬里,22,導電度,RAIN_COND,μmho/cm,2019-05-20,176.51
3,萬里,32,降雨強度,RAIN_INT,㎜,2019-05-20,8.65
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,11
3,萬里,38,相對濕度,RH,percent,2019-05-20,84.29
3,萬里,143,小時風速值,WS_HR,m/sec,2019-05-20,4.53
4,新店,1,二氧化硫,SO2,ppb,2019-05-20,1.9
4,新店,2,一氧化碳,CO,ppm,2019-05-20,.32
4,新店,3,臭氧,O3,ppb,2019-05-20,33.3
4,新店,4,懸浮微粒,PM10,μg/m3,2019-05-20,21
4,新店,5,氮氧化物,NOx,ppb,2019-05-20,11.53
4,新店,6,一氧化氮,NO,ppb,2019-05-20,1.3
4,新店,7,二氧化氮,NO2,ppb,2019-05-20,10.22
4,新店,10,風速,WIND_SPEED,m/sec,2019-05-20,1.79
4,新店,14,溫度,AMB_TEMP,℃,2019-05-20,24.33
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,10
4,新店,38,相對濕度,RH,percent,2019-05-20,80.85
4,新店,143,小時風速值,WS_HR,m/sec,2019-05-20,1.36
5,土城,1,二氧化硫,SO2,ppb,2019-05-20,1
5,土城,2,一氧化碳,CO,ppm,2019-05-20,.42
5,土城,3,臭氧,O3,ppb,2019-05-20,32
5,土城,4,懸浮微粒,PM10,μg/m3,2019-05-20,28
5,土城,5,氮氧化物,NOx,ppb,2019-05-20,18.18
5,土城,6,一氧化氮,NO,ppb,2019-05-20,4.54
5,土城,7,二氧化氮,NO2,ppb,2019-05-20,13.64
5,土城,8,總碳氫化合物,THC,ppm,2019-05-20,2.002
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2019-05-20,.153
5,土城,10,風速,WIND_SPEED,m/sec,2019-05-20,1.31
5,土城,14,溫度,AMB_TEMP,℃,2019-05-20,24.86
5,土城,31,甲烷,CH4,ppm,2019-05-20,1.849
5,土城,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,14
5,土城,38,相對濕度,RH,percent,2019-05-20,80.12
5,土城,143,小時風速值,WS_HR,m/sec,2019-05-20,.91
6,板橋,1,二氧化硫,SO2,ppb,2019-05-20,4.5
6,板橋,2,一氧化碳,CO,ppm,2019-05-20,.54
6,板橋,3,臭氧,O3,ppb,2019-05-20,23.4
6,板橋,4,懸浮微粒,PM10,μg/m3,2019-05-20,27
6,板橋,5,氮氧化物,NOx,ppb,2019-05-20,25.82
6,板橋,6,一氧化氮,NO,ppb,2019-05-20,3.36
6,板橋,7,二氧化氮,NO2,ppb,2019-05-20,22.46
6,板橋,8,總碳氫化合物,THC,ppm,2019-05-20,2.217
6,板橋,9,非甲烷碳氫化合物,NMHC,ppm,2019-05-20,.252
6,板橋,10,風速,WIND_SPEED,m/sec,2019-05-20,1.58
6,板橋,14,溫度,AMB_TEMP,℃,2019-05-20,27.31
6,板橋,21,酸雨,PH_RAIN,pH,2019-05-20,5.66
6,板橋,22,導電度,RAIN_COND,μmho/cm,2019-05-20,28.7
6,板橋,31,甲烷,CH4,ppm,2019-05-20,1.965
6,板橋,32,降雨強度,RAIN_INT,㎜,2019-05-20,.5
6,板橋,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,11
6,板橋,38,相對濕度,RH,percent,2019-05-20,80.32
6,板橋,143,小時風速值,WS_HR,m/sec,2019-05-20,1.16
7,新莊,1,二氧化硫,SO2,ppb,2019-05-20,2.4
7,新莊,2,一氧化碳,CO,ppm,2019-05-20,.49
7,新莊,3,臭氧,O3,ppb,2019-05-20,27.1
7,新莊,4,懸浮微粒,PM10,μg/m3,2019-05-20,21
7,新莊,5,氮氧化物,NOx,ppb,2019-05-20,22.65
7,新莊,6,一氧化氮,NO,ppb,2019-05-20,3.37
7,新莊,7,二氧化氮,NO2,ppb,2019-05-20,19.27
7,新莊,10,風速,WIND_SPEED,m/sec,2019-05-20,1.71
7,新莊,14,溫度,AMB_TEMP,℃,2019-05-20,25.02
7,新莊,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,12
7,新莊,38,相對濕度,RH,percent,2019-05-20,75.69
7,新莊,143,小時風速值,WS_HR,m/sec,2019-05-20,1.41
8,菜寮,1,二氧化硫,SO2,ppb,2019-05-20,2.3
8,菜寮,2,一氧化碳,CO,ppm,2019-05-20,.55
8,菜寮,3,臭氧,O3,ppb,2019-05-20,26.4
8,菜寮,4,懸浮微粒,PM10,μg/m3,2019-05-20,23
8,菜寮,5,氮氧化物,NOx,ppb,2019-05-20,24.09
8,菜寮,6,一氧化氮,NO,ppb,2019-05-20,4.73
8,菜寮,7,二氧化氮,NO2,ppb,2019-05-20,19.36
8,菜寮,10,風速,WIND_SPEED,m/sec,2019-05-20,1.91
8,菜寮,14,溫度,AMB_TEMP,℃,2019-05-20,25.14
8,菜寮,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,10
8,菜寮,38,相對濕度,RH,percent,2019-05-20,79.18
8,菜寮,143,小時風速值,WS_HR,m/sec,2019-05-20,1.37
9,林口,1,二氧化硫,SO2,ppb,2019-05-20,x
9,林口,2,一氧化碳,CO,ppm,2019-05-20,x
9,林口,3,臭氧,O3,ppb,2019-05-20,x
9,林口,4,懸浮微粒,PM10,μg/m3,2019-05-20,x
9,林口,5,氮氧化物,NOx,ppb,2019-05-20,x
9,林口,6,一氧化氮,NO,ppb,2019-05-20,x
9,林口,7,二氧化氮,NO2,ppb,2019-05-20,x
9,林口,10,風速,WIND_SPEED,m/sec,2019-05-20,x
9,林口,14,溫度,AMB_TEMP,℃,2019-05-20,x
9,林口,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,x
9,林口,38,相對濕度,RH,percent,2019-05-20,x
9,林口,143,小時風速值,WS_HR,m/sec,2019-05-20,x
10,淡水,1,二氧化硫,SO2,ppb,2019-05-20,2.1
10,淡水,2,一氧化碳,CO,ppm,2019-05-20,.26
10,淡水,3,臭氧,O3,ppb,2019-05-20,41.6
10,淡水,4,懸浮微粒,PM10,μg/m3,2019-05-20,20
10,淡水,5,氮氧化物,NOx,ppb,2019-05-20,7.28
10,淡水,6,一氧化氮,NO,ppb,2019-05-20,1.18
10,淡水,7,二氧化氮,NO2,ppb,2019-05-20,6.08
10,淡水,10,風速,WIND_SPEED,m/sec,2019-05-20,1.72
10,淡水,14,溫度,AMB_TEMP,℃,2019-05-20,23.61
10,淡水,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,10
10,淡水,38,相對濕度,RH,percent,2019-05-20,88.96
11,士林,1,二氧化硫,SO2,ppb,2019-05-20,1.5
11,士林,2,一氧化碳,CO,ppm,2019-05-20,.36
11,士林,3,臭氧,O3,ppb,2019-05-20,37.4
11,士林,4,懸浮微粒,PM10,μg/m3,2019-05-20,28
11,士林,5,氮氧化物,NOx,ppb,2019-05-20,16.37
11,士林,6,一氧化氮,NO,ppb,2019-05-20,2.59
11,士林,7,二氧化氮,NO2,ppb,2019-05-20,13.79
11,士林,10,風速,WIND_SPEED,m/sec,2019-05-20,2.08
11,士林,14,溫度,AMB_TEMP,℃,2019-05-20,24.77
11,士林,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,14
11,士林,38,相對濕度,RH,percent,2019-05-20,82.76
11,士林,143,小時風速值,WS_HR,m/sec,2019-05-20,1.46
12,中山,1,二氧化硫,SO2,ppb,2019-05-20,1.3
12,中山,2,一氧化碳,CO,ppm,2019-05-20,.64
12,中山,3,臭氧,O3,ppb,2019-05-20,22.3
12,中山,4,懸浮微粒,PM10,μg/m3,2019-05-20,29
12,中山,5,氮氧化物,NOx,ppb,2019-05-20,32.73
12,中山,6,一氧化氮,NO,ppb,2019-05-20,6.4
12,中山,7,二氧化氮,NO2,ppb,2019-05-20,26.33
12,中山,8,總碳氫化合物,THC,ppm,2019-05-20,2.005
12,中山,9,非甲烷碳氫化合物,NMHC,ppm,2019-05-20,.17
12,中山,10,風速,WIND_SPEED,m/sec,2019-05-20,1.78
12,中山,14,溫度,AMB_TEMP,℃,2019-05-20,24.91
12,中山,31,甲烷,CH4,ppm,2019-05-20,1.835
12,中山,33,細懸浮微粒,PM2.5,μg/m3,2019-05-20,12
12,中山,38,相對濕度,RH,percent,2019-05-20,83.78
12,中山,143,小時風速值,WS_HR,m/sec,2019-05-20,1.32
13,萬華,1,二氧化硫,SO2,ppb,2019-05-20,1.5
13,萬華,2,一氧化碳,CO,ppm,2019-05-20,.46
13,萬華,3,臭氧,O3,ppb,2019-05-20,23.6
13,萬華,4,懸浮微粒,PM10,μg/m3,2019-05-20,25
13,萬華,5,氮氧化物,NOx,ppb,2019-05-20,24.03
