SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2019-10-27,1.7
1,基隆,2,一氧化碳,CO,ppm,2019-10-27,.33
1,基隆,3,臭氧,O3,ppb,2019-10-27,38.6
1,基隆,4,懸浮微粒,PM10,μg/m3,2019-10-27,25
1,基隆,5,氮氧化物,NOx,ppb,2019-10-27,12.27
1,基隆,6,一氧化氮,NO,ppb,2019-10-27,3.72
1,基隆,7,二氧化氮,NO2,ppb,2019-10-27,8.54
1,基隆,8,總碳氫化合物,THC,ppm,2019-10-27,1.965
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2019-10-27,.06
1,基隆,10,風速,WIND_SPEED,m/sec,2019-10-27,.95
1,基隆,14,溫度,AMB_TEMP,℃,2019-10-27,23.03
1,基隆,31,甲烷,CH4,ppm,2019-10-27,1.906
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2019-10-27,11
1,基隆,38,相對濕度,RH,percent,2019-10-27,86.08
1,基隆,143,小時風速值,WS_HR,m/sec,2019-10-27,.73
2,汐止,1,二氧化硫,SO2,ppb,2019-10-27,2.6
2,汐止,2,一氧化碳,CO,ppm,2019-10-27,.27
2,汐止,3,臭氧,O3,ppb,2019-10-27,41
2,汐止,4,懸浮微粒,PM10,μg/m3,2019-10-27,22
2,汐止,5,氮氧化物,NOx,ppb,2019-10-27,9.83
2,汐止,6,一氧化氮,NO,ppb,2019-10-27,1.3
2,汐止,7,二氧化氮,NO2,ppb,2019-10-27,8.53
2,汐止,10,風速,WIND_SPEED,m/sec,2019-10-27,2.3
2,汐止,14,溫度,AMB_TEMP,℃,2019-10-27,23.84
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2019-10-27,10
2,汐止,38,相對濕度,RH,percent,2019-10-27,80.88
2,汐止,143,小時風速值,WS_HR,m/sec,2019-10-27,1.98
3,萬里,1,二氧化硫,SO2,ppb,2019-10-27,2.2
3,萬里,2,一氧化碳,CO,ppm,2019-10-27,.16
3,萬里,3,臭氧,O3,ppb,2019-10-27,44.7
3,萬里,4,懸浮微粒,PM10,μg/m3,2019-10-27,32
3,萬里,5,氮氧化物,NOx,ppb,2019-10-27,3.13
3,萬里,6,一氧化氮,NO,ppb,2019-10-27,.21
3,萬里,7,二氧化氮,NO2,ppb,2019-10-27,2.99
3,萬里,10,風速,WIND_SPEED,m/sec,2019-10-27,4.8
3,萬里,14,溫度,AMB_TEMP,℃,2019-10-27,23.3
3,萬里,21,酸雨,PH_RAIN,pH,2019-10-27,4.13
3,萬里,22,導電度,RAIN_COND,μmho/cm,2019-10-27,249.37
3,萬里,32,降雨強度,RAIN_INT,㎜,2019-10-27,.67
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2019-10-27,10
3,萬里,38,相對濕度,RH,percent,2019-10-27,85.09
3,萬里,143,小時風速值,WS_HR,m/sec,2019-10-27,4.7
4,新店,1,二氧化硫,SO2,ppb,2019-10-27,.9
4,新店,2,一氧化碳,CO,ppm,2019-10-27,.29
4,新店,3,臭氧,O3,ppb,2019-10-27,40.7
4,新店,4,懸浮微粒,PM10,μg/m3,2019-10-27,19
4,新店,5,氮氧化物,NOx,ppb,2019-10-27,9.83
4,新店,6,一氧化氮,NO,ppb,2019-10-27,1.35
4,新店,7,二氧化氮,NO2,ppb,2019-10-27,8.47
4,新店,10,風速,WIND_SPEED,m/sec,2019-10-27,1.75
4,新店,14,溫度,AMB_TEMP,℃,2019-10-27,24.31
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2019-10-27,9
4,新店,38,相對濕度,RH,percent,2019-10-27,71.3
4,新店,143,小時風速值,WS_HR,m/sec,2019-10-27,1.18
5,土城,1,二氧化硫,SO2,ppb,2019-10-27,1.6
5,土城,2,一氧化碳,CO,ppm,2019-10-27,.27
5,土城,3,臭氧,O3,ppb,2019-10-27,44.9
5,土城,4,懸浮微粒,PM10,μg/m3,2019-10-27,19
5,土城,5,氮氧化物,NOx,ppb,2019-10-27,7.86
5,土城,6,一氧化氮,NO,ppb,2019-10-27,.39
5,土城,7,二氧化氮,NO2,ppb,2019-10-27,7.52
5,土城,8,總碳氫化合物,THC,ppm,2019-10-27,1.875
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2019-10-27,.07
5,土城,10,風速,WIND_SPEED,m/sec,2019-10-27,1.79
5,土城,14,溫度,AMB_TEMP,℃,2019-10-27,24.78
5,土城,31,甲烷,CH4,ppm,2019-10-27,1.805
5,土城,33,細懸浮微粒,PM2.5,μg/m3,2019-10-27,10
5,土城,38,相對濕度,RH,percent,2019-10-27,69.65
5,土城,143,小時風速值,WS_HR,m/sec,2019-10-27,.98
6,板橋,1,二氧化硫,SO2,ppb,2019-10-27,1.7
6,板橋,2,一氧化碳,CO,ppm,2019-10-27,.29
6,板橋,3,臭氧,O3,ppb,2019-10-27,41.2
6,板橋,4,懸浮微粒,PM10,μg/m3,2019-10-27,23
6,板橋,5,氮氧化物,NOx,ppb,2019-10-27,12.16
6,板橋,6,一氧化氮,NO,ppb,2019-10-27,.99
