SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2019-09-28,1
1,基隆,2,一氧化碳,CO,ppm,2019-09-28,.16
1,基隆,3,臭氧,O3,ppb,2019-09-28,17
1,基隆,4,懸浮微粒,PM10,μg/m3,2019-09-28,17
1,基隆,5,氮氧化物,NOx,ppb,2019-09-28,9.55
1,基隆,6,一氧化氮,NO,ppb,2019-09-28,4.7
1,基隆,7,二氧化氮,NO2,ppb,2019-09-28,4.85
1,基隆,8,總碳氫化合物,THC,ppm,2019-09-28,1.721
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2019-09-28,.042
1,基隆,10,風速,WIND_SPEED,m/sec,2019-09-28,.6
1,基隆,14,溫度,AMB_TEMP,℃,2019-09-28,25.63
1,基隆,31,甲烷,CH4,ppm,2019-09-28,1.68
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2019-09-28,6
1,基隆,38,相對濕度,RH,percent,2019-09-28,97
1,基隆,143,小時風速值,WS_HR,m/sec,2019-09-28,.36
2,汐止,1,二氧化硫,SO2,ppb,2019-09-28,2.3
2,汐止,2,一氧化碳,CO,ppm,2019-09-28,.23
2,汐止,3,臭氧,O3,ppb,2019-09-28,9.6
2,汐止,4,懸浮微粒,PM10,μg/m3,2019-09-28,9
2,汐止,5,氮氧化物,NOx,ppb,2019-09-28,16.69
2,汐止,6,一氧化氮,NO,ppb,2019-09-28,5.03
2,汐止,7,二氧化氮,NO2,ppb,2019-09-28,11.66
2,汐止,10,風速,WIND_SPEED,m/sec,2019-09-28,1.72
2,汐止,14,溫度,AMB_TEMP,℃,2019-09-28,25.08
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2019-09-28,5
2,汐止,38,相對濕度,RH,percent,2019-09-28,96.98
2,汐止,143,小時風速值,WS_HR,m/sec,2019-09-28,1.27
3,萬里,1,二氧化硫,SO2,ppb,2019-09-28,1.2
3,萬里,2,一氧化碳,CO,ppm,2019-09-28,.1
3,萬里,3,臭氧,O3,ppb,2019-09-28,23.7
3,萬里,4,懸浮微粒,PM10,μg/m3,2019-09-28,x
3,萬里,5,氮氧化物,NOx,ppb,2019-09-28,4.14
3,萬里,6,一氧化氮,NO,ppb,2019-09-28,.82
3,萬里,7,二氧化氮,NO2,ppb,2019-09-28,3.35
3,萬里,10,風速,WIND_SPEED,m/sec,2019-09-28,4.68
3,萬里,14,溫度,AMB_TEMP,℃,2019-09-28,26.27
3,萬里,21,酸雨,PH_RAIN,pH,2019-09-28,4.79
3,萬里,22,導電度,RAIN_COND,μmho/cm,2019-09-28,29.26
3,萬里,32,降雨強度,RAIN_INT,㎜,2019-09-28,11.18
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2019-09-28,8
3,萬里,38,相對濕度,RH,percent,2019-09-28,92.81
3,萬里,143,小時風速值,WS_HR,m/sec,2019-09-28,4.08
4,新店,1,二氧化硫,SO2,ppb,2019-09-28,1.4
4,新店,2,一氧化碳,CO,ppm,2019-09-28,.35
4,新店,3,臭氧,O3,ppb,2019-09-28,5.8
4,新店,4,懸浮微粒,PM10,μg/m3,2019-09-28,5
4,新店,5,氮氧化物,NOx,ppb,2019-09-28,23.19
4,新店,6,一氧化氮,NO,ppb,2019-09-28,9.24
4,新店,7,二氧化氮,NO2,ppb,2019-09-28,13.95
4,新店,10,風速,WIND_SPEED,m/sec,2019-09-28,.98
4,新店,14,溫度,AMB_TEMP,℃,2019-09-28,25.04
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2019-09-28,3
4,新店,38,相對濕度,RH,percent,2019-09-28,88.33
4,新店,143,小時風速值,WS_HR,m/sec,2019-09-28,.61
5,土城,1,二氧化硫,SO2,ppb,2019-09-28,1.3
5,土城,2,一氧化碳,CO,ppm,2019-09-28,.33
5,土城,3,臭氧,O3,ppb,2019-09-28,9
5,土城,4,懸浮微粒,PM10,μg/m3,2019-09-28,6
5,土城,5,氮氧化物,NOx,ppb,2019-09-28,16.96
5,土城,6,一氧化氮,NO,ppb,2019-09-28,5.29
5,土城,7,二氧化氮,NO2,ppb,2019-09-28,11.67
5,土城,8,總碳氫化合物,THC,ppm,2019-09-28,1.973
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2019-09-28,.161
5,土城,10,風速,WIND_SPEED,m/sec,2019-09-28,1
5,土城,14,溫度,AMB_TEMP,℃,2019-09-28,25.24
5,土城,31,甲烷,CH4,ppm,2019-09-28,1.811
5,土城,33,細懸浮微粒,PM2.5,μg/m3,2019-09-28,3
5,土城,38,相對濕度,RH,percent,2019-09-28,90.43
5,土城,143,小時風速值,WS_HR,m/sec,2019-09-28,.61
6,板橋,1,二氧化硫,SO2,ppb,2019-09-28,1.9
6,板橋,2,一氧化碳,CO,ppm,2019-09-28,.38
6,板橋,3,臭氧,O3,ppb,2019-09-28,8.3
6,板橋,4,懸浮微粒,PM10,μg/m3,2019-09-28,7
6,板橋,5,氮氧化物,NOx,ppb,2019-09-28,23.96
6,板橋,6,一氧化氮,NO,ppb,2019-09-28,9.51
6,板橋,7,二氧化氮,NO2,ppb,2019-09-28,14.45
6,板橋,8,總碳氫化合物,THC,ppm,2019-09-28,2.015
6,板橋,9,非甲烷碳氫化合物,NMHC,ppm,2019-09-28,.163
6,板橋,10,風速,WIND_SPEED,m/sec,2019-09-28,1.67
6,板橋,14,溫度,AMB_TEMP,℃,2019-09-28,25.11
6,板橋,21,酸雨,PH_RAIN,pH,2019-09-28,5.25
6,板橋,22,導電度,RAIN_COND,μmho/cm,2019-09-28,6.02
6,板橋,31,甲烷,CH4,ppm,2019-09-28,1.853
6,板橋,32,降雨強度,RAIN_INT,㎜,2019-09-28,6.23
6,板橋,33,細懸浮微粒,PM2.5,μg/m3,2019-09-28,5
6,板橋,38,相對濕度,RH,percent,2019-09-28,88.98
6,板橋,143,小時風速值,WS_HR,m/sec,2019-09-28,1.44
7,新莊,1,二氧化硫,SO2,ppb,2019-09-28,2.4
7,新莊,2,一氧化碳,CO,ppm,2019-09-28,.35
