SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2020-05-21,.8
1,基隆,2,一氧化碳,CO,ppm,2020-05-21,.24
1,基隆,3,臭氧,O3,ppb,2020-05-21,42.5
1,基隆,4,懸浮微粒,PM10,μg/m3,2020-05-21,16
1,基隆,5,氮氧化物,NOx,ppb,2020-05-21,6.56
1,基隆,6,一氧化氮,NO,ppb,2020-05-21,1.74
1,基隆,7,二氧化氮,NO2,ppb,2020-05-21,4.83
1,基隆,8,總碳氫化合物,THC,ppm,2020-05-21,1.752
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2020-05-21,.042
1,基隆,10,風速,WIND_SPEED,m/sec,2020-05-21,1.84
1,基隆,14,溫度,AMB_TEMP,℃,2020-05-21,24.55
1,基隆,31,甲烷,CH4,ppm,2020-05-21,1.71
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2020-05-21,6
1,基隆,38,相對濕度,RH,percent,2020-05-21,95.64
1,基隆,143,小時風速值,WS_HR,m/sec,2020-05-21,1.62
2,汐止,1,二氧化硫,SO2,ppb,2020-05-21,2.1
2,汐止,2,一氧化碳,CO,ppm,2020-05-21,.33
2,汐止,3,臭氧,O3,ppb,2020-05-21,35.1
2,汐止,4,懸浮微粒,PM10,μg/m3,2020-05-21,15
2,汐止,5,氮氧化物,NOx,ppb,2020-05-21,17.45
2,汐止,6,一氧化氮,NO,ppb,2020-05-21,2.87
2,汐止,7,二氧化氮,NO2,ppb,2020-05-21,14.61
2,汐止,10,風速,WIND_SPEED,m/sec,2020-05-21,1.47
2,汐止,14,溫度,AMB_TEMP,℃,2020-05-21,25.42
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2020-05-21,7
2,汐止,38,相對濕度,RH,percent,2020-05-21,89.64
2,汐止,143,小時風速值,WS_HR,m/sec,2020-05-21,1.16
3,萬里,1,二氧化硫,SO2,ppb,2020-05-21,2.1
3,萬里,2,一氧化碳,CO,ppm,2020-05-21,.17
3,萬里,3,臭氧,O3,ppb,2020-05-21,55
3,萬里,4,懸浮微粒,PM10,μg/m3,2020-05-21,16
3,萬里,5,氮氧化物,NOx,ppb,2020-05-21,3.88
3,萬里,6,一氧化氮,NO,ppb,2020-05-21,1.18
3,萬里,7,二氧化氮,NO2,ppb,2020-05-21,2.76
3,萬里,10,風速,WIND_SPEED,m/sec,2020-05-21,3.71
3,萬里,14,溫度,AMB_TEMP,℃,2020-05-21,23.66
3,萬里,21,酸雨,PH_RAIN,pH,2020-05-21,4.92
3,萬里,22,導電度,RAIN_COND,μmho/cm,2020-05-21,27.33
3,萬里,32,降雨強度,RAIN_INT,㎜,2020-05-21,8.75
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2020-05-21,6
3,萬里,38,相對濕度,RH,percent,2020-05-21,87.38
3,萬里,143,小時風速值,WS_HR,m/sec,2020-05-21,3.12
4,新店,1,二氧化硫,SO2,ppb,2020-05-21,1.6
4,新店,2,一氧化碳,CO,ppm,2020-05-21,.37
4,新店,3,臭氧,O3,ppb,2020-05-21,31.2
4,新店,4,懸浮微粒,PM10,μg/m3,2020-05-21,11
4,新店,5,氮氧化物,NOx,ppb,2020-05-21,15.76
4,新店,6,一氧化氮,NO,ppb,2020-05-21,1.83
4,新店,7,二氧化氮,NO2,ppb,2020-05-21,13.96
4,新店,10,風速,WIND_SPEED,m/sec,2020-05-21,1.41
4,新店,14,溫度,AMB_TEMP,℃,2020-05-21,25.35
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2020-05-21,4
4,新店,38,相對濕度,RH,percent,2020-05-21,82.6
4,新店,143,小時風速值,WS_HR,m/sec,2020-05-21,.85
5,土城,1,二氧化硫,SO2,ppb,2020-05-21,2.6
5,土城,2,一氧化碳,CO,ppm,2020-05-21,.45
5,土城,3,臭氧,O3,ppb,2020-05-21,29.4
5,土城,4,懸浮微粒,PM10,μg/m3,2020-05-21,14
5,土城,5,氮氧化物,NOx,ppb,2020-05-21,22.09
5,土城,6,一氧化氮,NO,ppb,2020-05-21,5.48
5,土城,7,二氧化氮,NO2,ppb,2020-05-21,16.61
5,土城,8,總碳氫化合物,THC,ppm,2020-05-21,1.984
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2020-05-21,.178
5,土城,10,風速,WIND_SPEED,m/sec,2020-05-21,1.12
5,土城,14,溫度,AMB_TEMP,℃,2020-05-21,25.12
5,土城,31,甲烷,CH4,ppm,2020-05-21,1.806
5,土城,33,細懸浮微粒,PM2.5,μg/m3,2020-05-21,4
5,土城,38,相對濕度,RH,percent,2020-05-21,83.86
5,土城,143,小時風速值,WS_HR,m/sec,2020-05-21,.65
6,板橋,1,二氧化硫,SO2,ppb,2020-05-21,1.8
6,板橋,2,一氧化碳,CO,ppm,2020-05-21,.5
6,板橋,3,臭氧,O3,ppb,2020-05-21,27.8
6,板橋,4,懸浮微粒,PM10,μg/m3,2020-05-21,11
