SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2020-08-03,2
1,基隆,2,一氧化碳,CO,ppm,2020-08-03,0.2
1,基隆,3,臭氧,O3,ppb,2020-08-03,9.68
1,基隆,4,懸浮微粒,PM10,μg/m3,2020-08-03,12.3
1,基隆,5,氮氧化物,NOx,ppb,2020-08-03,12.6
1,基隆,6,一氧化氮,NO,ppb,2020-08-03,5.3
1,基隆,7,二氧化氮,NO2,ppb,2020-08-03,7.3
1,基隆,8,總碳氫化物,THC,ppm,2020-08-03,1.8
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2020-08-03,0.07
1,基隆,10,風速,WIND_SPEED,m/sec,2020-08-03,2.31
1,基隆,14,溫度,AMB_TEMP,℃,2020-08-03,26.9
1,基隆,31,甲烷,CH4,ppm,2020-08-03,1.7
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2020-08-03,4.4
1,基隆,38,相對濕度,RH,%,2020-08-03,95.1
1,基隆,143,小時風速值,WS_HR,m/sec,2020-08-03,1.86
2,汐止,1,二氧化硫,SO2,ppb,2020-08-03,1.7
2,汐止,2,一氧化碳,CO,ppm,2020-08-03,0.32
2,汐止,3,臭氧,O3,ppb,2020-08-03,8.03
2,汐止,4,懸浮微粒,PM10,μg/m3,2020-08-03,8.57
2,汐止,5,氮氧化物,NOx,ppb,2020-08-03,23
2,汐止,6,一氧化氮,NO,ppb,2020-08-03,10.2
2,汐止,7,二氧化氮,NO2,ppb,2020-08-03,12.8
2,汐止,10,風速,WIND_SPEED,m/sec,2020-08-03,1.47
2,汐止,14,溫度,AMB_TEMP,℃,2020-08-03,26.4
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2020-08-03,x
2,汐止,38,相對濕度,RH,%,2020-08-03,93.3
2,汐止,143,小時風速值,WS_HR,m/sec,2020-08-03,1.09
3,萬里,1,二氧化硫,SO2,ppb,2020-08-03,2.1
3,萬里,2,一氧化碳,CO,ppm,2020-08-03,0.12
3,萬里,3,臭氧,O3,ppb,2020-08-03,15.89
3,萬里,4,懸浮微粒,PM10,μg/m3,2020-08-03,9.67
3,萬里,5,氮氧化物,NOx,ppb,2020-08-03,7.1
3,萬里,6,一氧化氮,NO,ppb,2020-08-03,1.9
3,萬里,7,二氧化氮,NO2,ppb,2020-08-03,5.2
3,萬里,10,風速,WIND_SPEED,m/sec,2020-08-03,2.55
3,萬里,14,溫度,AMB_TEMP,℃,2020-08-03,27.3
3,萬里,21,酸雨,PH_RAIN,pH,2020-08-03,5.02
3,萬里,22,導電度,RAIN_COND,μmho/cm,2020-08-03,8.8
3,萬里,32,降雨強度,RAIN_INT,㎜,2020-08-03,2.7
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2020-08-03,3.5
3,萬里,38,相對濕度,RH,%,2020-08-03,82.9
3,萬里,143,小時風速值,WS_HR,m/sec,2020-08-03,2.21
4,新店,1,二氧化硫,SO2,ppb,2020-08-03,2.1
4,新店,2,一氧化碳,CO,ppm,2020-08-03,0.21
4,新店,3,臭氧,O3,ppb,2020-08-03,6.94
4,新店,4,懸浮微粒,PM10,μg/m3,2020-08-03,8.26
4,新店,5,氮氧化物,NOx,ppb,2020-08-03,10
4,新店,6,一氧化氮,NO,ppb,2020-08-03,3.4
4,新店,7,二氧化氮,NO2,ppb,2020-08-03,6.6
4,新店,10,風速,WIND_SPEED,m/sec,2020-08-03,1.85
4,新店,14,溫度,AMB_TEMP,℃,2020-08-03,26.8
4,新店,33,細懸浮微粒,PM2.5,μg/m3,2020-08-03,2.9
4,新店,38,相對濕度,RH,%,2020-08-03,83.3
4,新店,143,小時風速值,WS_HR,m/sec,2020-08-03,1.51
5,土城,1,二氧化硫,SO2,ppb,2020-08-03,1.3
5,土城,2,一氧化碳,CO,ppm,2020-08-03,0.25
5,土城,3,臭氧,O3,ppb,2020-08-03,7.88
5,土城,4,懸浮微粒,PM10,μg/m3,2020-08-03,13.09
5,土城,5,氮氧化物,NOx,ppb,2020-08-03,16.7
5,土城,6,一氧化氮,NO,ppb,2020-08-03,5.2
5,土城,7,二氧化氮,NO2,ppb,2020-08-03,11.5
5,土城,8,總碳氫化物,THC,ppm,2020-08-03,1.9
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2020-08-03,0.16
5,土城,10,風速,WIND_SPEED,m/sec,2020-08-03,1.8
5,土城,14,溫度,AMB_TEMP,℃,2020-08-03,26.6
5,土城,31,甲烷,CH4,ppm,2020-08-03,1.7
5,土城,33,細懸浮微粒,PM2.5,μg/m3,2020-08-03,2.8
5,土城,38,相對濕度,RH,%,2020-08-03,86.9
5,土城,143,小時風速值,WS_HR,m/sec,2020-08-03,1.15
6,板橋,1,二氧化硫,SO2,ppb,2020-08-03,2.93
6,板橋,2,一氧化碳,CO,ppm,2020-08-03,0.36
6,板橋,3,臭氧,O3,ppb,2020-08-03,7.88
6,板橋,4,懸浮微粒,PM10,μg/m3,2020-08-03,9.7
6,板橋,5,氮氧化物,NOx,ppb,2020-08-03,18.2
6,板橋,6,一氧化氮,NO,ppb,2020-08-03,6.5
6,板橋,7,二氧化氮,NO2,ppb,2020-08-03,11.6
6,板橋,8,總碳氫化物,THC,ppm,2020-08-03,2.17
6,板橋,9,非甲烷碳氫化合物,NMHC,ppm,2020-08-03,0.2
6,板橋,10,風速,WIND_SPEED,m/sec,2020-08-03,2.4
6,板橋,14,溫度,AMB_TEMP,℃,2020-08-03,26.8
6,板橋,21,酸雨,PH_RAIN,pH,2020-08-03,5.2
6,板橋,22,導電度,RAIN_COND,μmho/cm,2020-08-03,5.3
6,板橋,31,甲烷,CH4,ppm,2020-08-03,2
6,板橋,32,降雨強度,RAIN_INT,㎜,2020-08-03,5.4
6,板橋,33,細懸浮微粒,PM2.5,μg/m3,2020-08-03,4.7
6,板橋,38,相對濕度,RH,%,2020-08-03,85.4
6,板橋,143,小時風速值,WS_HR,m/sec,2020-08-03,2.01
7,新莊,1,二氧化硫,SO2,ppb,2020-08-03,2.1
7,新莊,2,一氧化碳,CO,ppm,2020-08-03,0.29
7,新莊,3,臭氧,O3,ppb,2020-08-03,10.92
7,新莊,4,懸浮微粒,PM10,μg/m3,2020-08-03,11.63
7,新莊,5,氮氧化物,NOx,ppb,2020-08-03,17
7,新莊,6,一氧化氮,NO,ppb,2020-08-03,5.4
7,新莊,7,二氧化氮,NO2,ppb,2020-08-03,11.7
7,新莊,10,風速,WIND_SPEED,m/sec,2020-08-03,2.58
7,新莊,14,溫度,AMB_TEMP,℃,2020-08-03,26.8
7,新莊,33,細懸浮微粒,PM2.5,μg/m3,2020-08-03,4
7,新莊,38,相對濕度,RH,%,2020-08-03,82.9
7,新莊,143,小時風速值,WS_HR,m/sec,2020-08-03,2.28
8,菜寮,1,二氧化硫,SO2,ppb,2020-08-03,0.7
8,菜寮,2,一氧化碳,CO,ppm,2020-08-03,0.32
8,菜寮,3,臭氧,O3,ppb,2020-08-03,7.94
8,菜寮,4,懸浮微粒,PM10,μg/m3,2020-08-03,10.17
8,菜寮,5,氮氧化物,NOx,ppb,2020-08-03,20.7
8,菜寮,6,一氧化氮,NO,ppb,2020-08-03,7.5
