,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
214,2019-08-03,3918.715300655875,4098.210611376532,5440.089154207138,3918.715300655875,3918.715300655875,840.7661880418996,840.7661880418996,840.7661880418996,7.315728188869349,7.315728188869349,7.315728188869349,833.4504598530302,833.4504598530302,833.4504598530302,0.0,0.0,0.0,4759.481488697775
215,2019-08-04,3926.3934822065385,3956.277043728851,5298.79555576416,3926.3934822065385,3926.3934822065385,715.852113372677,715.852113372677,715.852113372677,-144.34706851132484,-144.34706851132484,-144.34706851132484,860.1991818840019,860.1991818840019,860.1991818840019,0.0,0.0,0.0,4642.245595579216
216,2019-08-05,3934.071663757202,4185.797623213123,5499.086186883682,3934.071663757202,3934.071663757202,929.9365178089323,929.9365178089323,929.9365178089323,41.9037892043717,41.9037892043717,41.9037892043717,888.0327286045607,888.0327286045607,888.0327286045607,0.0,0.0,0.0,4864.008181566134
217,2019-08-06,3941.749845307865,4180.129141455593,5528.5720384325705,3941.749845307865,3941.749845307865,920.9509236480118,920.9509236480118,920.9509236480118,4.596392493128581,4.596392493128581,4.596392493128581,916.3545311548833,916.3545311548833,916.3545311548833,0.0,0.0,0.0,4862.700768955877
218,2019-08-07,3949.4280268585285,4199.553751338449,5562.812279579357,3949.4280268585285,3949.4280268585285,953.3146702490776,953.3146702490776,953.3146702490776,8.788991564337062,8.788991564337062,8.788991564337062,944.5256786847406,944.5256786847406,944.5256786847406,0.0,0.0,0.0,4902.742697107606
219,2019-08-08,3957.106208409192,4300.107571391285,5560.636654032689,3957.106208409192,3957.106208409192,987.3746717038679,987.3746717038679,987.3746717038679,15.491709220808454,15.491709220808454,15.491709220808454,971.8829624830595,971.8829624830595,971.8829624830595,0.0,0.0,0.0,4944.480880113059
220,2019-08-09,3964.784389959855,4369.767966744825,5685.809052826349,3964.784389959855,3964.784389959855,1064.0083432220115,1064.0083432220115,1064.0083432220115,66.25045783951725,66.25045783951725,66.25045783951725,997.7578853824941,997.7578853824941,997.7578853824941,0.0,0.0,0.0,5028.792733181866
221,2019-08-10,3972.4625715105185,4291.82173930135,5654.138960308796,3972.4625715105185,3972.4625715105185,1028.811825995159,1028.811825995159,1028.811825995159,7.315728189058518,7.315728189058518,7.315728189058518,1021.4960978061007,1021.4960978061007,1021.4960978061007,0.0,0.0,0.0,5001.274397505677
222,2019-08-11,3980.140753061182,4193.405396603524,5507.677299450894,3980.140753061182,3980.140753061182,898.1296382565442,898.1296382565442,898.1296382565442,-144.34706851126543,-144.34706851126543,-144.34706851126543,1042.4767067678097,1042.4767067678097,1042.4767067678097,0.0,0.0,0.0,4878.2703913177265
223,2019-08-12,3987.818934611845,4394.28827410185,5743.560116265947,3987.818934611845,3987.818934611845,1102.034693904541,1102.034693904541,1102.034693904541,41.903789204423646,41.903789204423646,41.903789204423646,1060.1309047001173,1060.1309047001173,1060.1309047001173,0.0,0.0,0.0,5089.853628516386
224,2019-08-13,3995.4971161625085,4417.926389302973,5781.701358000929,3995.497116162509,3995.497116162509,1078.5557736438511,1078.5557736438511,1078.5557736438511,4.596392493140921,4.596392493140921,4.596392493140921,1073.9593811507104,1073.9593811507104,1073.9593811507104,0.0,0.0,0.0,5074.052889806359
225,2019-08-14,4003.175297713171,4429.914032867392,5724.6991442477765,4003.175297713171,4003.175297713171,1092.3370033319297,1092.3370033319297,1092.3370033319297,8.788991564319858,8.788991564319858,8.788991564319858,1083.54801176761,1083.54801176761,1083.54801176761,0.0,0.0,0.0,5095.512301045101
226,2019-08-15,4010.853479263835,4411.50046453137,5814.053211409669,4010.853479263835,4010.853479263835,1104.0730739170988,1104.0730739170988,1104.0730739170988,15.491709220952984,15.491709220952984,15.491709220952984,1088.5813646961458,1088.5813646961458,1088.5813646961458,0.0,0.0,0.0,5114.926553180934
227,2019-08-16,4018.5316608144976,4532.079791513516,5839.545012987436,4018.5316608144976,4018.5316608144976,1155.104081140468,1155.104081140468,1155.104081140468,66.25045783911268,66.25045783911268,66.25045783911268,1088.8536233013554,1088.8536233013554,1088.8536233013554,0.0,0.0,0.0,5173.635741954966
228,2019-08-17,4021.7627422642936,4452.641338982305,5786.315882686162,4021.7627422642936,4021.7627422642936,1091.5923225587114,1091.5923225587114,1091.5923225587114,7.315728188764942,7.315728188764942,7.315728188764942,1084.2765943699465,1084.2765943699465,1084.2765943699465,0.0,0.0,0.0,5113.355064823005
229,2019-08-18,4024.993823714089,4306.927450828877,5606.888330134889,4024.993823714089,4024.993823714089,930.5374821719479,930.5374821719479,930.5374821719479,-144.34706851127422,-144.34706851127422,-144.34706851127422,1074.8845506832222,1074.8845506832222,1074.8845506832222,0.0,0.0,0.0,4955.531305886037
230,2019-08-19,4028.224905163884,4456.610987084493,5811.639291626529,4028.2249051638837,4028.2249051638837,1102.739533076779,1102.739533076779,1102.739533076779,41.903789204292416,41.903789204292416,41.903789204292416,1060.8357438724865,1060.8357438724865,1060.8357438724865,0.0,0.0,0.0,5130.964438240663
231,2019-08-20,4031.4559866136806,4398.787359878296,5723.636588089582,4031.4559866136806,4031.4559866136806,1047.0069078338763,1047.0069078338763,1047.0069078338763,4.596392493055765,4.596392493055765,4.596392493055765,1042.4105153408207,1042.4105153408207,1042.4105153408207,0.0,0.0,0.0,5078.462894447557
232,2019-08-21,4034.6870680634756,4366.529115864888,5748.087857258849,4034.6870680634756,4034.6870680634756,1028.7950187640831,1028.7950187640831,1028.7950187640831,8.78899156423043,8.78899156423043,8.78899156423043,1020.0060271998525,1020.0060271998525,1020.0060271998525,0.0,0.0,0.0,5063.482086827558
233,2019-08-22,4037.918149513271,4400.152009873945,5694.157051840171,4037.918149513271,4037.918149513271,1009.6194382188032,1009.6194382188032,1009.6194382188032,15.491709220767444,15.491709220767444,15.491709220767444,994.1277289980358,994.1277289980358,994.1277289980358,0.0,0.0,0.0,5047.537587732075
234,2019-08-23,4041.149230963066,4415.770855250231,5750.496642259463,4041.149230963066,4041.149230963066,1031.628224728538,1031.628224728538,1031.628224728538,66.25045783934235,66.25045783934235,66.25045783934235,965.3777668891956,965.3777668891956,965.3777668891956,0.0,0.0,0.0,5072.777455691605
235,2019-08-24,4044.3803124128617,4333.907900098833,5618.6080868658555,4044.3803124128617,4044.3803124128617,941.7563554569425,941.7563554569425,941.7563554569425,7.315728188712748,7.315728188712748,7.315728188712748,934.4406272682298,934.4406272682298,934.4406272682298,0.0,0.0,0.0,4986.136667869804
236,2019-08-25,4047.6113938626577,4153.4451480583275,5436.676272464957,4047.6113938626577,4047.6113938626577,757.7193158936373,757.7193158936373,757.7193158936373,-144.34706851133265,-144.34706851133265,-144.34706851133265,902.06638440497,902.06638440497,902.06638440497,0.0,0.0,0.0,4805.330709756295
237,2019-08-26,4050.842475312453,4324.444556979647,5668.999502987974,4050.842475312453,4050.842475312453,910.9557782717047,910.9557782717047,910.9557782717047,41.903789204373425,41.903789204373425,41.903789204373425,869.0519890673313,869.0519890673313,869.0519890673313,0.0,0.0,0.0,4961.798253584158
238,2019-08-27,4054.0735567622482,4229.61985307275,5602.276801434931,4054.0735567622482,4054.0735567622482,840.8174831635275,840.8174831635275,840.8174831635275,4.5963924932383176,4.5963924932383176,4.5963924932383176,836.2210906702892,836.2210906702892,836.2210906702892,0.0,0.0,0.0,4894.891039925776
239,2019-08-28,4057.3046382120447,4183.434194528312,5463.046123180819,4057.3046382120447,4057.3046382120447,813.1919191147858,813.1919191147858,813.1919191147858,8.788991564490864,8.788991564490864,8.788991564490864,804.402927550295,804.402927550295,804.402927550295,0.0,0.0,0.0,4870.496557326831
240,2019-08-29,4060.5357196618397,4138.468780351678,5510.341105448085,4060.5357196618397,4060.5357196618397,789.9025566224557,789.9025566224557,789.9025566224557,15.491709221242044,15.491709221242044,15.491709221242044,774.4108474012136,774.4108474012136,774.4108474012136,0.0,0.0,0.0,4850.438276284295
241,2019-08-30,4063.7668011116352,4209.362913665333,5582.729870965193,4063.7668011116352,4063.7668011116352,813.2714897600075,813.2714897600075,813.2714897600075,66.25045783961406,66.25045783961406,66.25045783961406,747.0210319203934,747.0210319203934,747.0210319203934,0.0,0.0,0.0,4877.038290871643
242,2019-08-31,4066.997882561431,4143.159255912439,5429.746946817399,4066.997882561431,4066.997882561431,730.2677241916674,730.2677241916674,730.2677241916674,7.31572818895559,7.31572818895559,7.31572818895559,722.9519960027118,722.9519960027118,722.9519960027118,0.0,0.0,0.0,4797.265606753099
243,2019-09-01,4070.2289640112267,3958.9395244512684,5281.5703196127115,4070.2289640112267,4070.2289640112267,558.498343953554,558.498343953554,558.498343953554,-144.34706851134143,-144.34706851134143,-144.34706851134143,702.8454124648955,702.8454124648955,702.8454124648955,0.0,0.0,0.0,4628.72730796478
244,2019-09-02,4073.460045461022,4108.467464083944,5456.205158725071,4073.460045461022,4073.460045461022,729.1525680414418,729.1525680414418,729.1525680414418,41.903789204454455,41.903789204454455,41.903789204454455,687.2487788369874,687.2487788369874,687.2487788369874,0.0,0.0,0.0,4802.612613502464
245,2019-09-03,4076.6911269108173,4041.1255003440374,5427.227698850571,4076.691126910817,4076.691126910817,681.1967866750981,681.1967866750981,681.1967866750981,4.596392493080451,4.596392493080451,4.596392493080451,676.6003941820177,676.6003941820177,676.6003941820177,0.0,0.0,0.0,4757.887913585915
246,2019-09-04,4079.922208360613,4092.3421567035502,5392.928884869152,4079.922208360613,4079.922208360613,680.0060441001102,680.0060441001102,680.0060441001102,8.788991564473669,8.788991564473669,8.788991564473669,671.2170525356364,671.2170525356364,671.2170525356364,0.0,0.0,0.0,4759.928252460723
247,2019-09-05,4083.1532898104088,4052.775441633341,5434.518776848278,4083.1532898104088,4083.1532898104088,686.7764963428139,686.7764963428139,686.7764963428139,15.491709220865417,15.491709220865417,15.491709220865417,671.2847871219484,671.2847871219484,671.2847871219484,0.0,0.0,0.0,4769.929786153222
248,2019-09-06,4086.3843712602043,4171.373400595085,5486.016852872695,4086.3843712602043,4086.3843712602043,743.1033758206682,743.1033758206682,743.1033758206682,66.2504578395266,66.2504578395266,66.2504578395266,676.8529179811418,676.8529179811418,676.8529179811418,0.0,0.0,0.0,4829.487747080872
249,2019-09-07,4089.6154527099993,4107.502335956022,5424.628381616467,4089.6154527099993,4089.6154527099993,695.1472955078469,695.1472955078469,695.1472955078469,7.315728189198449,7.315728189198449,7.315728189198449,687.8315673186486,687.8315673186486,687.8315673186486,0.0,0.0,0.0,4784.762748217846
250,2019-09-08,4092.8465341597957,4027.820873018479,5355.654760612788,4092.8465341597957,4092.8465341597957,559.6456456680461,559.6456456680461,559.6456456680461,-144.34706851123244,-144.34706851123244,-144.34706851123244,703.9927141792786,703.9927141792786,703.9927141792786,0.0,0.0,0.0,4652.492179827842
251,2019-09-09,4096.077615609591,4191.838885850062,5555.719619143543,4096.077615609591,4096.077615609591,766.8785547269258,766.8785547269258,766.8785547269258,41.903789204535485,41.903789204535485,41.903789204535485,724.9747655223903,724.9747655223903,724.9747655223903,0.0,0.0,0.0,4862.956170336516
252,2019-09-10,4099.308697059386,4159.409632951035,5485.045501649111,4099.308697059386,4099.308697059386,754.8869195211105,754.8869195211105,754.8869195211105,4.596392492995282,4.596392492995282,4.596392492995282,750.2905270281152,750.2905270281152,750.2905270281152,0.0,0.0,0.0,4854.195616580497
253,2019-09-11,4098.467011079715,4244.098409615082,5537.163489400384,4098.467011079715,4098.467011079715,788.1273581281806,788.1273581281806,788.1273581281806,8.788991564384233,8.788991564384233,8.788991564384233,779.3383665637964,779.3383665637964,779.3383665637964,0.0,0.0,0.0,4886.594369207895
254,2019-09-12,4097.625325100044,4276.997139209429,5615.546834987758,4097.625325100044,4097.625325100044,826.907987877765,826.907987877765,826.907987877765,15.491709221009947,15.491709221009947,15.491709221009947,811.416278656755,811.416278656755,811.416278656755,0.0,0.0,0.0,4924.533312977809
255,2019-09-13,4096.783639120375,4379.973702457935,5684.200671568589,4096.783639120375,4096.783639120375,911.9889396954575,911.9889396954575,911.9889396954575,66.25045783943914,66.25045783943914,66.25045783943914,845.7384818560182,845.7384818560182,845.7384818560182,0.0,0.0,0.0,5008.772578815832
256,2019-09-14,4095.9419531407034,4248.031039970827,5664.036130413984,4095.941953140704,4095.941953140704,888.7698427682441,888.7698427682441,888.7698427682441,7.3157281889048695,7.3157281889048695,7.3157281889048695,881.4541145793391,881.4541145793391,881.4541145793391,0.0,0.0,0.0,4984.711795908947
257,2019-09-15,4095.100267161032,4197.274266123249,5561.193699521613,4095.100267161032,4095.100267161032,773.3204722132124,773.3204722132124,773.3204722132124,-144.34706851140868,-144.34706851140868,-144.34706851140868,917.6675407246212,917.6675407246212,917.6675407246212,0.0,0.0,0.0,4868.4207393742445
258,2019-09-16,4094.2585811813615,4425.834459693362,5753.7938162037135,4094.2585811813615,4094.2585811813615,995.3635246071423,995.3635246071423,995.3635246071423,41.90378920440424,41.90378920440424,41.90378920440424,953.459735402738,953.459735402738,953.459735402738,0.0,0.0,0.0,5089.622105788504
259,2019-09-17,4093.416895201691,4417.815386028085,5750.776998484389,4093.416895201691,4093.416895201691,992.5065871807336,992.5065871807336,992.5065871807336,4.596392493177848,4.596392493177848,4.596392493177848,987.9101946875556,987.9101946875556,987.9101946875556,0.0,0.0,0.0,5085.9234823824245
260,2019-09-18,4092.5752092220205,4448.325832498576,5721.787825082066,4092.5752092220205,4092.5752092220205,1028.9077935092794,1028.9077935092794,1028.9077935092794,8.788991564294802,8.788991564294802,8.788991564294802,1020.1188019449844,1020.1188019449844,1020.1188019449844,0.0,0.0,0.0,5121.4830027313
261,2019-09-19,4091.7335232423493,4499.950229321208,5885.6234851152685,4091.7335232423493,4091.7335232423493,1064.7187965359906,1064.7187965359906,1064.7187965359906,15.491709221154476,15.491709221154476,15.491709221154476,1049.2270873148361,1049.2270873148361,1049.2270873148361,0.0,0.0,0.0,5156.45231977834
262,2019-09-20,4090.8918372626786,4524.6798880063125,5899.677293803174,4090.8918372626786,4090.8918372626786,1140.688793948517,1140.688793948517,1140.688793948517,66.2504578393517,66.2504578393517,66.2504578393517,1074.4383361091652,1074.4383361091652,1074.4383361091652,0.0,0.0,0.0,5231.580631211195
263,2019-09-21,4090.0501512830083,4529.9457725324555,5899.094499137735,4090.0501512830083,4090.0501512830083,1102.3517638142087,1102.3517638142087,1102.3517638142087,7.315728188906344,7.315728188906344,7.315728188906344,1095.0360356253025,1095.0360356253025,1095.0360356253025,0.0,0.0,0.0,5192.401915097217
264,2019-09-22,4089.2084653033376,4376.157920402147,5696.151774485364,4089.2084653033376,4089.2084653033376,966.0531286592274,966.0531286592274,966.0531286592274,-144.34706851129965,-144.34706851129965,-144.34706851129965,1110.4001971705272,1110.4001971705272,1110.4001971705272,0.0,0.0,0.0,5055.261593962565
265,2019-09-23,4088.3667793236664,4524.890836944241,5926.579406123879,4088.3667793236664,4088.3667793236664,1161.9249387624977,1161.9249387624977,1161.9249387624977,41.903789204485264,41.903789204485264,41.903789204485264,1120.0211495580124,1120.0211495580124,1120.0211495580124,0.0,0.0,0.0,5250.291718086164
266,2019-09-24,4087.5250933439966,4529.757683021132,5929.073558125094,4087.5250933439966,4087.5250933439966,1128.1068627609561,1128.1068627609561,1128.1068627609561,4.596392493092685,4.596392493092685,4.596392493092685,1123.5104702678634,1123.5104702678634,1123.5104702678634,0.0,0.0,0.0,5215.631956104953
267,2019-09-25,4086.6834073643254,4543.492127348697,5838.346527974412,4086.6834073643254,4086.6834073643254,1129.3977904522426,1129.3977904522426,1129.3977904522426,8.788991564483009,8.788991564483009,8.788991564483009,1120.6087988877593,1120.6087988877593,1120.6087988877593,0.0,0.0,0.0,5216.0811978165675
268,2019-09-26,4085.8417213846546,4562.860870269307,5883.7520184026325,4085.8417213846546,4085.8417213846546,1126.6820713658676,1126.6820713658676,1126.6820713658676,15.491709221107921,15.491709221107921,15.491709221107921,1111.1903621447595,1111.1903621447595,1111.1903621447595,0.0,0.0,0.0,5212.523792750522
269,2019-09-27,4085.0000354049835,4627.2223244353745,5906.246520275093,4085.0000354049835,4085.0000354049835,1161.514586287735,1161.514586287735,1161.514586287735,66.25045783962341,66.25045783962341,66.25045783962341,1095.2641284481115,1095.2641284481115,1095.2641284481115,0.0,0.0,0.0,5246.514621692719
270,2019-09-28,4084.1583494253136,4527.3146955734455,5803.864026806692,4084.1583494253136,4084.1583494253136,1080.2873281197722,1080.2873281197722,1080.2873281197722,7.315728189095521,7.315728189095521,7.315728189095521,1072.9715999306766,1072.9715999306766,1072.9715999306766,0.0,0.0,0.0,5164.445677545085
271,2019-09-29,4083.3166634456425,4341.92265850402,5644.680572015226,4083.3166634456425,4083.3166634456425,900.2342705061402,900.2342705061402,900.2342705061402,-144.34706851130846,-144.34706851130846,-144.34706851130846,1044.5813390174487,1044.5813390174487,1044.5813390174487,0.0,0.0,0.0,4983.550933951783
272,2019-09-30,4082.4749774659717,4435.498593596129,5806.414035470057,4082.4749774659717,4082.4749774659717,1052.3842013441756,1052.3842013441756,1052.3842013441756,41.90378920456629,41.90378920456629,41.90378920456629,1010.4804121396094,1010.4804121396094,1010.4804121396094,0.0,0.0,0.0,5134.859178810148
273,2019-10-01,4081.6332914863005,4391.186209043353,5725.9669835558225,4081.6332914863005,4081.6332914863005,975.7594055134259,975.7594055134259,975.7594055134259,4.596392493177741,4.596392493177741,4.596392493177741,971.1630130202482,971.1630130202482,971.1630130202482,0.0,0.0,0.0,5057.3926969997265
274,2019-10-02,4080.7916055066307,4332.552921672006,5710.174808757794,4080.7916055066307,4080.7916055066307,936.005591427894,936.005591427894,936.005591427894,8.78899156418817,8.78899156418817,8.78899156418817,927.2165998637058,927.2165998637058,927.2165998637058,0.0,0.0,0.0,5016.797196934524
275,2019-10-03,4079.9499195269595,4322.839475593774,5635.54286963388,4079.94991952696,4079.94991952696,894.7976520852753,894.7976520852753,894.7976520852753,15.491709220922381,15.491709220922381,15.491709220922381,879.3059428643529,879.3059428643529,879.3059428643529,0.0,0.0,0.0,4974.747571612235
276,2019-10-04,4079.108233547289,4314.443914264245,5670.117112808113,4079.108233547289,4079.108233547289,894.405986948636,894.405986948636,894.405986948636,66.25045783921883,66.25045783921883,66.25045783921883,828.1555291094172,828.1555291094172,828.1555291094172,0.0,0.0,0.0,4973.514220495925
277,2019-10-05,4078.2665475676185,4179.55746870439,5508.1641535820145,4078.2665475676185,4078.2665475676185,781.8465380940393,781.8465380940393,781.8465380940393,7.315728188801948,7.315728188801948,7.315728188801948,774.5308099052373,774.5308099052373,774.5308099052373,0.0,0.0,0.0,4860.113085661658
278,2019-10-06,4077.424861587948,3998.9768675615046,5349.510074989364,4077.424861587948,4077.424861587948,574.8717313705077,574.8717313705077,574.8717313705077,-144.34706851131727,-144.34706851131727,-144.34706851131727,719.218799881825,719.218799881825,719.218799881825,0.0,0.0,0.0,4652.296592958455
279,2019-10-07,4076.5831756696607,4179.183377223177,5446.342710767991,4076.5831756696607,4076.5831756696607,704.91233661611,704.91233661611,704.91233661611,41.90378920440597,41.90378920440597,41.90378920440597,663.0085474117041,663.0085474117041,663.0085474117041,0.0,0.0,0.0,4781.495512285771
280,2019-10-08,4075.7414897513736,4004.011228172477,5380.975453886445,4075.7414897513736,4075.7414897513736,611.268384263633,611.268384263633,611.268384263633,4.596392493190088,4.596392493190088,4.596392493190088,606.671991770443,606.671991770443,606.671991770443,0.0,0.0,0.0,4687.009874015007
281,2019-10-09,4074.8998038330865,3997.864904739311,5280.7467057343665,4074.8998038330865,4074.8998038330865,559.7346959243959,559.7346959243959,559.7346959243959,8.788991564376383,8.788991564376383,8.788991564376383,550.9457043600195,550.9457043600195,550.9457043600195,0.0,0.0,0.0,4634.634499757482
282,2019-10-10,4074.0581179147994,3904.2121701443,5260.983928882198,4074.0581179147994,4074.0581179147994,512.0056890719699,512.0056890719699,512.0056890719699,15.49170922106691,15.49170922106691,15.49170922106691,496.5139798509029,496.5139798509029,496.5139798509029,0.0,0.0,0.0,4586.063806986769
283,2019-10-11,4073.2164319965123,3960.9676321337993,5270.36684197355,4073.2164319965123,4073.2164319965123,510.244157150094,510.244157150094,510.244157150094,66.25045783949054,66.25045783949054,66.25045783949054,443.99369931060346,443.99369931060346,443.99369931060346,0.0,0.0,0.0,4583.460589146606
284,2019-10-12,4072.374746078225,3822.801124975938,5128.040178425153,4072.374746078225,4072.374746078225,401.23706082620055,401.23706082620055,401.23706082620055,7.315728189044798,7.315728189044798,7.315728189044798,393.9213326371558,393.9213326371558,393.9213326371558,0.0,0.0,0.0,4473.611806904426
285,2019-10-13,4071.533060159938,3601.5533600391423,4969.343097247836,4071.533060159938,4071.533060159938,202.39531504086582,202.39531504086582,202.39531504086582,-144.34706851137568,-144.34706851137568,-144.34706851137568,346.7423835522415,346.7423835522415,346.7423835522415,0.0,0.0,0.0,4273.928375200804
286,2019-10-14,4070.691374241651,3742.300221255959,5038.6303133235815,4070.691374241651,4070.691374241651,344.70729812441994,344.70729812441994,344.70729812441994,41.90378920451606,41.90378920451606,41.90378920451606,302.80350891990395,302.80350891990395,302.80350891990395,0.0,0.0,0.0,4415.398672366071
287,2019-10-15,4069.849688323364,3684.626939074103,5030.6100255018555,4069.849688323364,4069.849688323364,266.9438598423466,266.9438598423466,266.9438598423466,4.59639249320242,4.59639249320242,4.59639249320242,262.3474673491442,262.3474673491442,262.3474673491442,0.0,0.0,0.0,4336.7935481657105
288,2019-10-16,4069.0080024050767,3636.1208750044434,5014.804200876159,4069.0080024050767,4069.0080024050767,234.29996364791157,234.29996364791157,234.29996364791157,8.788991564564586,8.788991564564586,8.788991564564586,225.51097208334699,225.51097208334699,225.51097208334699,0.0,0.0,0.0,4303.307966052988
289,2019-10-17,4068.1663164867896,3649.0954521748577,4965.224030555689,4068.1663164867896,4068.1663164867896,207.81715161249767,207.81715161249767,207.81715161249767,15.49170922121144,15.49170922121144,15.49170922121144,192.32544239128623,192.32544239128623,192.32544239128623,0.0,0.0,0.0,4275.983468099287
290,2019-10-18,4067.3246305685025,3652.9345255322473,5006.448926181592,4067.3246305685025,4067.3246305685025,228.9710261177865,228.9710261177865,228.9710261177865,66.25045783944512,66.25045783944512,66.25045783944512,162.72056827834135,162.72056827834135,162.72056827834135,0.0,0.0,0.0,4296.295656686289
291,2019-10-19,4066.4829446502154,3587.5713056143163,4917.754802968399,4066.4829446502154,4066.4829446502154,143.84625576609653,143.84625576609653,143.84625576609653,7.31572818899259,7.31572818899259,7.31572818899259,136.53052757710395,136.53052757710395,136.53052757710395,0.0,0.0,0.0,4210.329200416312
292,2019-10-20,4065.6412587319282,3392.6223874475386,4692.013223530346,4065.6412587319282,4065.6412587319282,-30.844444119972795,-30.844444119972795,-30.844444119972795,-144.34706851126666,-144.34706851126666,-144.34706851126666,113.50262439129388,113.50262439129388,113.50262439129388,0.0,0.0,0.0,4034.7968146119556
293,2019-10-21,4064.7995728136416,3505.8131581669536,4786.671145249796,4064.799572813641,4064.799572813641,135.21184457133356,135.21184457133356,135.21184457133356,41.90378920432667,41.90378920432667,41.90378920432667,93.30805536700687,93.30805536700687,93.30805536700687,0.0,0.0,0.0,4200.011417384975
294,2019-10-22,4063.9578868953545,3498.6091410125755,4818.1051562759585,4063.9578868953545,4063.9578868953545,80.15084948545366,80.15084948545366,80.15084948545366,4.596392493044554,4.596392493044554,4.596392493044554,75.55445699240911,75.55445699240911,75.55445699240911,0.0,0.0,0.0,4144.108736380808
295,2019-10-23,4063.1162009770674,3474.090598708932,4782.236791085668,4063.1162009770674,4063.1162009770674,68.58883600940858,68.58883600940858,68.58883600940858,8.788991564269745,8.788991564269745,8.788991564269745,59.79984444513884,59.79984444513884,59.79984444513884,0.0,0.0,0.0,4131.7050369864755
296,2019-10-24,4062.2745150587803,3469.6175490755404,4765.016276516936,4062.2745150587803,4062.2745150587803,61.0592306932423,61.0592306932423,61.0592306932423,15.49170922116488,15.49170922116488,15.49170922116488,45.567521472077416,45.567521472077416,45.567521472077416,0.0,0.0,0.0,4123.333745752023
297,2019-10-25,4061.432829140493,3486.1540997172256,4814.644357521822,4061.432829140493,4061.432829140493,98.61197993693106,98.61197993693106,98.61197993693106,66.25045783935765,66.25045783935765,66.25045783935765,32.361522097573406,32.361522097573406,32.361522097573406,0.0,0.0,0.0,4160.044809077424
298,2019-10-26,4060.591143222206,3408.5525642814355,4753.866637529006,4060.591143222206,4060.591143222206,26.997867151440452,26.997867151440452,26.997867151440452,7.315728188940401,7.315728188940401,7.315728188940401,19.68213896250005,19.68213896250005,19.68213896250005,0.0,0.0,0.0,4087.5890103736465
299,2019-10-27,4059.749457303919,3296.4506853141456,4574.4331800497475,4059.749457303919,4059.749457303919,-137.305968736783,-137.305968736783,-137.305968736783,-144.34706851115766,-144.34706851115766,-144.34706851115766,7.041099774374651,7.041099774374651,7.041099774374651,0.0,0.0,0.0,3922.443488567136
300,2019-10-28,4058.907771385632,3441.263982715808,4787.696085678027,4058.9077713856323,4058.9077713856323,35.8797615114618,35.8797615114618,35.8797615114618,41.903789204195434,41.903789204195434,41.903789204195434,-6.024027692733637,-6.024027692733637,-6.024027692733637,0.0,0.0,0.0,4094.7875328970936
301,2019-10-29,4058.0660854673447,3296.876995597654,4698.2017639953665,4058.0660854673447,4058.0660854673447,-15.340198592293332,-15.340198592293332,-15.340198592293332,4.596392493129611,4.596392493129611,4.596392493129611,-19.936591085422943,-19.936591085422943,-19.936591085422943,0.0,0.0,0.0,4042.7258868750514
302,2019-10-30,4057.2243995490576,3408.3307971369936,4739.473002126153,4057.224399549057,4057.224399549057,-26.280125891202548,-26.280125891202548,-26.280125891202548,8.788991564457952,8.788991564457952,8.788991564457952,-35.0691174556605,-35.0691174556605,-35.0691174556605,0.0,0.0,0.0,4030.944273657855
303,2019-10-31,4056.3827136307705,3339.3827204976233,4677.408515132425,4056.3827136307705,4056.3827136307705,-36.2416743426916,-36.2416743426916,-36.2416743426916,15.491709220979343,15.491709220979343,15.491709220979343,-51.73338356367094,-51.73338356367094,-51.73338356367094,0.0,0.0,0.0,4020.141039288079
304,2019-11-01,4055.541027522429,3368.8252422229225,4705.972668405754,4055.541027522429,4055.541027522429,-3.922074692121451,-3.922074692121451,-3.922074692121451,66.25045783927018,66.25045783927018,66.25045783927018,-70.17253253139164,-70.17253253139164,-70.17253253139164,0.0,0.0,0.0,4051.6189528303075
305,2019-11-02,4054.699341414087,3353.9024477962394,4652.917598129472,4054.699341414087,4054.699341414087,-83.23968510988645,-83.23968510988645,-83.23968510988645,7.315728188646812,7.315728188646812,7.315728188646812,-90.55541329853325,-90.55541329853325,-90.55541329853325,0.0,0.0,0.0,3971.4596563042005
306,2019-11-03,4053.857655305745,3141.642625065604,4467.697363764823,4053.857655305745,4053.857655305745,-257.3203203646551,-257.3203203646551,-257.3203203646551,-144.34706851133387,-144.34706851133387,-144.34706851133387,-112.97325185332127,-112.97325185332127,-112.97325185332127,0.0,0.0,0.0,3796.53733494109
307,2019-11-04,4053.0159691974036,3274.9384768324535,4615.205191190066,4053.015969197403,4053.015969197403,-95.53490465683188,-95.53490465683188,-95.53490465683188,41.90378920427645,41.90378920427645,41.90378920427645,-137.43869386110833,-137.43869386110833,-137.43869386110833,0.0,0.0,0.0,3957.481064540572
308,2019-11-05,4052.1742830890616,3257.0147523997457,4553.984411078356,4052.1742830890616,4052.1742830890616,-159.2907966165005,-159.2907966165005,-159.2907966165005,4.59639249314195,4.59639249314195,4.59639249314195,-163.88718910964243,-163.88718910964243,-163.88718910964243,0.0,0.0,0.0,3892.8834864725613
